,country,domain,first_day_above_hundred,alpha,days,r_s,r_dth,p_dth,r_dthdecay,k1,k2,jump,t_jump,std_normal,k3
0,El Salvador,,2023-04-05,0.1,0.0,15.0,0.5,0.01,5.0,0.001,0.001,0.1,203.12932085990906,1.0,0.2
1,Japan,,2023-04-12,0.8488757634580182,1.6848542387483691,1.0008522903651025,0.15823492973466255,0.21675654215281215,4.786283028656278,0.09307360631247992,0.0013266552372735176,0.1,203.12932085990906,1.0,0.4884271305837394
2,Austria,,2022-07-26,0.759397414274152,0.0,3.3730323689200254,0.28594122007011963,0.24966519409567398,4.999929353140968,1.4302803493576395,0.0010093827585292503,5.0,261.94828900936005,90.08621691039396,0.3537482740560753
3,Bolivia,,2022-09-07,0.6279123340159006,5.757333006086948,2.5115066485299846,0.020015068540471664,0.014601609842678087,4.998497986900288,0.005560037528928146,0.7852964272692877,1.7710935020465044,189.35847947863522,1.5596694124221018,0.24993319694395372
4,Guatemala,,2022-11-09,0.10432805159253836,0.0,15.0,0.4061874254176672,0.16262356290689664,0.15865984992010795,2.395118990833574,0.3447942626091074,4.94510635289668,94.05062176032476,64.60275904450026,0.23055678316759853
5,Sweden,,2022-08-02,0.3231559509273806,0.2916203284251101,1.4741619977368619,0.02003721105721075,0.018567906274213543,4.998199803957689,0.0011089259984950728,0.11508279329422197,4.999971489871128,237.05101975358315,99.99966092995794,1.9858016311031088
6,China,,2023-05-23,0.7341106547699029,32.713835510662065,15.0,0.09090837488654936,0.01831386754174261,3.762657303434305,0.002046569414972051,0.0011530217753696684,1.2786202575627295,175.75029786617915,11.69747313023324,0.42450564041582095
7,Ecuador,,2022-09-28,0.12225100721971466,0.09458819053599066,7.655339964300387,0.1468112870956564,0.20973322312695458,3.54483583039383,0.2720284668463204,0.001,4.98509965830762,121.28360372971106,94.18989633968353,1.7559390231614727
8,Switzerland,,2022-07-02,0.8503029174666887,0.0,1.0018428851457808,0.15523593716736148,0.014934438144536766,0.6416969243533635,0.0013285023206048015,0.7154444833629418,2.200535060990467,95.97214436585637,16.134763895602454,0.2001021129825778
9,Netherlands,,2022-06-22,0.18510148639800866,30.65187659404708,15.0,0.02028146797389465,0.21708492966782822,2.016581062834238,3.256556755159459,0.374650844960755,0.46343547657653145,0.693518455004611,61.0053121929395,0.2564928203615032
10,Germany,,2022-06-08,0.34153680128835484,6.104266401643752,1.484998218990484,0.3701445337273787,0.01774410957189699,0.12692613238995226,2.7725018446098058,2.4578768656498564,0.7125917100054071,21.39860222893228,45.94708226090341,0.44473473925597695
11,Mexico,,2022-08-10,0.24885531100937824,32.5062422398057,2.4140329242872616,0.02,0.08372632360631971,4.999953350483468,0.00764156834696618,3.130101572198228,0.9410913068510302,87.12788382253669,63.97693736239757,0.2005100283392224
12,Paraguay,,2023-02-22,0.5833993288497714,0.0,2.0526981639675084,0.15687821506597224,0.039277420471279294,0.48819179958419395,0.0026263242763530192,0.081827428029779,5.0,122.87526963998289,37.243471200694046,0.5895458138913883
13,Panama,,2023-01-25,1.0318119503838228,0.0,1.0,0.32584310294843166,0.24995944692654032,1.98256668569919,0.002307140427658263,0.08670085331391428,4.273222237791027,56.35836599815915,1.6636961873556015,0.20371385147872342
14,Peru,,2022-07-20,0.406398279051264,20.179308705642903,4.847160105162455,0.020147590606555292,0.21831419740579697,0.8475411535608737,1.1296404766570896,0.6390257673777787,0.8678172996775906,82.28757972614719,48.54737780546831,0.24314600689052018
15,Colombia,,2022-08-17,0.656939037999826,9.26541144135137,15.0,0.3095769995586318,0.20329302940794547,4.263098049371218,2.860481583564092,0.0015699727007573413,0.540914980826076,40.03218270687456,38.49945174966826,0.20784654266834904
16,Argentina,,2022-08-24,0.22822383060592452,40.07781581395318,15.0,0.22277891161855298,0.25,4.518054330607997,0.7878275256434633,1.1734521410516765,3.173267161108149,85.72767295386964,15.853447022477452,0.20089009322409623
17,Belgium,,2022-06-28,0.2150438956005406,22.095486182822285,7.1760222455101035,0.025520282102117813,0.07729205309893367,1.1318334027470598,0.13411131511425928,0.3694446456699437,4.999762687921996,136.59907976114312,60.13805788297731,1.0511450870895245
18,Australia,,2022-08-23,0.14442010821858434,3.950556461981675,15.0,0.0715740307201565,0.057648162569225135,4.999909665194702,1.8520456262136327,0.001,5.0,25.279390494016866,2.003859624532487,0.2056244750680334
19,United States,,2022-06-15,0.42193979807212634,44.019087049625156,3.418896570658344,0.02,0.25,4.9994457208665475,1.003167027837567,0.00922801884076873,5.0,230.41866975894732,56.85796948281804,0.8617931886878736
20,Israel,,2022-07-19,0.13198036612709094,37.10402341154283,14.999885923875645,0.06563795817301776,0.01641643735552018,1.3111980879636334,1.3845400702841149,0.0026268633026613566,2.5670896704782002,27.9493435169956,2.9321839718712903,0.4140249193771895
21,France,,2022-06-14,0.27693313954095283,35.1875404333769,15.0,0.29305956463286464,0.11484766632511059,4.915014760459333,0.008988567188948863,2.350782398348375,2.324478984625418,110.49030147594652,46.56559223939227,0.23082855366128957
22,Canada,,2022-06-08,0.13044744336956887,3.37078397012624,12.408219385001818,0.21729816245181519,0.22169911616394433,2.8285238014788763,1.3202574437045098,1.9096809907349266,4.653816626261678,24.495977698802147,12.663369450797852,0.31216327455434423
23,Ghana,,2022-09-30,0.3988513104921976,23.40441409901641,14.997119422026781,0.18945857539740407,0.029608651127880452,-0.16559465224329617,0.008427850822941339,0.001006951904570424,2.7006297643901354,156.8779307676578,14.480657629056429,0.2663983106884617
24,Denmark,,2022-08-02,0.35554859309224296,6.860008899596781,15.0,0.32963629681902573,0.25,1.0020706243689195,0.9538607306682633,0.6658063798883821,5.0,235.0459614077188,79.3367791393193,0.2
25,Puerto Rico,,2022-08-31,1.279712942943557,0.5729601592043922,15.0,0.3356802356229398,0.04270158790477983,0.05847340767616601,0.42450605921069207,0.08126989907084517,4.724731027904451,246.88634297503262,79.32490462614783,0.6275152800273027
26,Costa Rica,,2023-01-18,1.0166301171003596,23.214509674211577,15.0,0.3087707125074226,0.07222565941986207,4.275159597418181,0.001,0.001,2.1898199090628987,96.85992229401904,14.396236869816184,0.2
27,South Korea,,2023-06-05,0.8136786106211412,9.952949957732473,15.0,0.21820060343045442,0.06439747008356511,3.8219712578233365,0.023366012692843066,0.018497422802429043,1.7570909939161772,121.50614718485966,43.75142488577145,0.24183697144207453
28,Portugal,,2022-06-01,0.8940214917379117,0.013108148139379149,4.060838315021755,0.0811185528289516,0.032940985755032376,4.999752166925847,0.8629718729877045,0.4899518394052038,3.7220027329502416,145.3915828851857,49.34434144837437,0.4835429982702935
29,Chile,,2022-08-10,0.2547116618735549,30.532376662333434,15.0,0.030858250277522994,0.2150106524273502,4.833650748002087,0.0013312630518734923,1.241515144818713,4.9996987403377116,29.326895796430964,0.4762571565566901,0.38044884168256415
30,Brazil,,2022-07-06,0.3005649248891759,25.82258272899437,8.761988295611774,0.21230272335464667,0.15430616943684572,0.23788084609152577,1.6315053765896506,0.5339241774369442,1.5746888614303702,72.07997622892228,41.587901202563245,0.30549229104694153
31,Nigeria,,2022-07-08,1.0796091665126413,0.0,1.0268382081269776,0.17005786128547676,0.24424700400479557,0.14201735310667116,0.07897625031682329,0.025171576452519173,4.999701539272941,254.04959279436628,66.44370452785722,0.538563329790247
32,Spain,,2022-06-01,0.5546628774498829,33.9573778679894,15.0,0.28896651578705784,0.24271150178151146,3.688042155200024,0.26275652202929106,0.01797715031874992,0.29358411698465736,85.21111395461145,49.466638072795725,0.20583250222843577
33,United Kingdom,,2022-05-27,0.2790375831689068,20.092209438155972,15.0,0.2998112826027268,0.03713820668572514,-0.1811602076082383,3.3319812334434697,1.0874723996859783,4.025642913087307,100.00817341115722,42.12854531087383,0.29939238530006246
34,Italy,,2022-06-25,0.19999268588161143,44.62340249817084,15.0,0.2618330995609419,0.13257610486378774,3.6437074722764993,0.001,2.8443306069126404,5.0,224.46698145375615,74.03560301271848,0.21077548176682423
35,Democratic Republic of Congo,,2022-08-12,1.0901242214073572,6.3209908789660885,15.0,0.07610184951174419,0.05800981540454192,4.969884487308471,0.016034091849601806,0.001,4.349557934337469,29.787295666369857,0.8523727335743473,1.9499911050618008
36,Poland,,2022-08-16,0.1746644050885148,40.932032981032734,14.999722153148413,0.22431970660360676,0.062068637312335015,-0.016763590209402254,0.034662151398083235,0.19750842129061205,4.999639372557044,90.03028208595971,16.510764441976608,1.0758206612139136
37,Ireland,,2022-08-09,0.23094366878601197,25.560098076676017,4.347841743979724,0.17433965558943532,0.12216200883021346,0.8117975379007883,0.25689799100176763,0.09572149966928106,4.999742054741327,160.41750357387326,50.641024295771906,0.5749351147909035
