,country,domain,first_day_above_hundred,outsample_mape,overall_mape,train_mape,outsample_mae,overall_mae,train_mae
0,United Kingdom,,2022-05-27,32.90871625216247,19.583060410504213,6.257404568845952,858.6997444649593,444.72540213910713,30.75105981325484
1,El Salvador,,2023-04-05,0.03300724583825517,0.030074051724469166,0.02714085761068314,0.03432753567178537,0.03127701379344792,0.028226491915110466
2,Puerto Rico,,2022-08-31,4125.318643838703,2065.6250988758343,5.931553912964641,8443.44285499713,4226.280304101899,9.117753206667059
3,Netherlands,,2022-06-22,6.8412003605493545,5.4756089429748425,4.110017525400334,78.29231939103556,48.53130487512317,18.770290359210794
4,Ghana,,2022-09-30,3.051701097789709,1.6825249720861506,0.313348846382592,3.4834313273291735,1.906924003618251,0.33041667990732904
5,Germany,,2022-06-08,25.9270448715012,14.817428930177478,3.707812988853756,851.5602984150762,438.3050502947716,25.049802174467068
6,Switzerland,,2022-07-02,141.77400884758055,72.40709773998113,3.0401866323817006,691.5994819584154,348.87377953718413,6.148077115952883
7,Ecuador,,2022-09-28,23.5290395907133,14.357464848332466,5.185890105951629,80.40290684727175,44.74449947278502,9.086092098298309
8,Portugal,,2022-06-01,41.34164168859587,22.957229068927905,4.5728164492599355,320.71772851069716,166.5933179864792,12.468907462261216
9,Chile,,2022-08-10,143.71536391213203,77.38535370147407,11.055343490816082,1539.4902524270792,788.1657756748175,36.84129892255522
10,Paraguay,,2023-02-22,2.8259363746552144,2.4320909485525353,2.0382455224498544,3.517057223809578,2.911460780634895,2.305864337460212
11,Israel,,2022-07-19,1843.2779065788388,922.8508109462844,2.42371531372959,4666.690078562246,2335.231966655402,3.7738547485589966
12,Nigeria,,2022-07-08,6659.651728637698,3332.6503566978326,5.648984757967977,29529.950185654656,14769.242013840845,8.533842027033245
13,South Korea,,2023-06-05,3108.9229296637254,1555.123755042209,1.324580420692819,4189.802090533152,2095.6367561774773,1.4714218218012975
14,Mexico,,2022-08-10,9.442775276509737,11.736977108099245,14.031178939688752,218.69186180140713,136.40698368259982,54.12210556379246
15,Peru,,2022-07-20,125.04790728195923,68.81278029740605,12.577653312852885,3002.448737156078,1532.0470583678004,61.6453795795231
16,Japan,,2023-04-12,7.961666497131481,4.996328870384578,2.0309912436376707,14.399387775375269,8.513298501553493,2.6272092277317163
17,Belgium,,2022-06-28,136.1936961172856,74.57963123805608,12.96556635882658,984.2783500983909,507.00155930644854,29.724768514506184
18,Colombia,,2022-08-17,301.9961358793352,157.2588677265727,12.52159957381013,10228.661624546137,5152.249964944461,75.83830534278506
19,Australia,,2022-08-23,1.2284399538046709,2.1039878405840886,2.979535727363509,1.7057666373217077,2.70095292601954,3.696139214717372
20,Sweden,,2022-08-02,3.2097637205480805,3.09100122894615,2.9722387373442167,6.087888568693949,5.107744049010709,4.127599529327468
21,Costa Rica,,2023-01-18,1.9718218949467279,3.348469828463601,4.725117761980475,4.1031741403185675,5.667656884600273,7.232139628881977
22,Guatemala,,2022-11-09,76428.94967078797,38217.553203888834,6.156736989704361,261315.39920979473,130662.73202551331,10.064841231869522
23,Spain,,2022-06-01,24.990069070787353,18.234108059558313,11.47814704832927,1258.2081217658508,662.1577995935389,66.10747742122706
24,Canada,,2022-06-08,19.159985772823614,16.76348698735802,14.366988201892447,210.5203444205934,122.52779965394146,34.535254887289504
25,Denmark,,2022-08-02,230.23180296707557,115.87922665844421,1.5266503498128512,438.6457808897759,220.41025204569482,2.174723201613768
26,Italy,,2022-06-25,74.88713147844544,40.205119413508164,5.523107348570888,561.0530730346097,287.936310762968,14.819548491326254
27,Democratic Republic of Congo,,2022-08-12,2489688.452452626,1244845.836997827,3.2215430281194086,6161302.920474537,3080654.1768315756,5.433188615050274
28,China,,2023-05-23,5774.882027886834,2894.734348788025,14.586669689213863,46261.8911685756,23143.733613452347,25.576058329087807
29,Panama,,2023-01-25,6.457623570017283,4.472299902691623,2.4869762353659666,12.757931998545876,8.12460579048961,3.4912795824333425
30,Argentina,,2022-08-24,18.460174863126205,13.3565873062978,8.2529997494694,126.87281031907143,72.81273950277513,18.75266868647884
31,United States,,2022-06-15,26.46661105303567,21.204359533066576,15.942108013097497,3211.0856606000257,1668.664060607637,126.24246061524883
32,Bolivia,,2022-09-07,9.298449031558262,8.431887751655646,7.565326471753027,22.852593462828732,17.41777473049237,11.982955998156012
33,Poland,,2022-08-16,5.7014269396700525,5.540165964471707,5.378904989273364,11.5817923768768,9.507881045725176,7.433969714573553
34,Ireland,,2022-08-09,7.201530331891048,5.752602309121648,4.303674286352247,13.921385419700787,9.793701345985037,5.66601727226929
35,France,,2022-06-14,156.74592995362607,87.17941085160716,17.612891749588293,4656.1134139830465,2368.6276871052196,81.14196022739357
36,Brazil,,2022-07-06,8.85900934648198,11.27483636182638,13.690663377170772,544.8200201209556,333.09677164844817,121.37352317594075
37,Austria,,2022-07-26,5.002554238738605,3.6142561950592933,2.2259581513799835,15.628861924259397,9.93128460986761,4.233707295475825
