,country,domain,first_day_above_hundred,alpha,days,r_s,r_dth,p_dth,r_dthdecay,k1,k2,jump,t_jump,std_normal,k3
0,Canada,,2022-06-08,0.19409375800115664,22.648414228803976,3.5512680393346803,0.02018339658099107,0.24494245249557492,3.545417148701833,0.392049314621865,0.16063236654991364,1.626726763474898,108.41226072371818,18.59802664284461,1.9542706965690084
1,Democratic Republic of Congo,,2022-08-12,0.1,0.0,15.0,0.047795452115390824,0.010000000000000009,0.4185159438141256,0.001,0.001,0.2701587527990341,278.366234395653,12.970096407308978,0.2
2,Poland,,2022-08-16,0.3304415811734648,3.9687633089896712,14.630782502368266,0.020451761344791923,0.021953268943624035,3.020236917591203,1.3652932104117175,0.0010000205528162382,1.2972826024014106,164.82544511248955,5.234291640674618,0.3011336772316297
3,Argentina,,2022-08-24,0.20432319838228952,19.155027498402664,3.17759333663892,0.4055447690746611,0.2362245910087885,0.6764385428701609,0.19953254527493877,0.08404393276683542,0.2701587527990341,278.366234395653,9.753452283850015,1.7748891407270768
4,Paraguay,,2023-02-22,0.4228563307721854,0.7150966297991016,1.0,0.49862098694473606,0.23077341853506475,0.6570170905124431,0.3416940906241267,0.16318653714889003,0.2701587527990341,278.366234395653,12.970096407308978,0.20222604735397492
5,Ghana,,2022-09-30,0.1,0.0,15.0,0.41426663813721687,0.2217982354164567,0.6868509501277166,0.001,0.001,0.2701587527990341,278.366234395653,12.970096407308978,0.2
6,Mexico,,2022-08-10,0.19363490338527603,22.890996371304844,3.6340265818468773,0.41826601038195155,0.21297974378383017,1.6953154910389043,0.45788829463052066,0.1882559788627652,2.807520633684679,63.05345545150725,9.753579101149578,2.0
7,Japan,,2023-04-12,1.5,32.348898915000035,8.386646113159625,0.02320239679286366,0.23852252413051853,4.017182369872808,0.004034044957526494,0.002495197906786883,3.9060849160637483,280.6161288137714,87.57934418025472,0.5861620457085274
8,Brazil,,2022-07-06,0.17785612067747816,36.78272470510086,8.252190756533853,0.41165804447466053,0.1598096633271092,1.9519193730836226,0.6660117540391916,0.26742890631440414,2.8075324892813573,63.053435361456444,9.753570650764216,1.6742474971243009
9,Panama,,2023-01-25,0.42195706912644526,0.7759044669892731,1.0,0.49844312552307785,0.22692392516721546,0.6577645460789411,0.4081731876625509,0.19490035920271384,0.2701587527990341,278.366234395653,12.970096407308978,0.21231237628461827
10,El Salvador,,2023-04-05,0.1,0.0,15.0,0.4428664168749401,0.05894988834858193,0.6037109716547547,0.001,0.001,0.2701587527990341,278.366234395653,12.970096407308978,0.2
11,Chile,,2022-08-10,0.13832845157943371,23.379172678889695,3.8887398582768804,0.4211620573806354,0.20848904755157238,0.6759148285525891,0.35215822967345367,0.14123822612088066,0.8069622808475666,31.095859862031265,45.72275706403232,1.7374279160530024
12,South Korea,,2023-06-05,0.1,0.0,15.0,0.255981225738483,0.24783220454872928,0.22605535903426857,0.001,0.10055782104253239,0.2701587527990341,278.366234395653,12.970096407308978,0.2
13,Puerto Rico,,2022-08-31,0.19720257273697867,20.78014496676697,3.6156661554809157,0.4009884182634166,0.22161325487837163,0.6709588761024471,0.4711542742420702,0.19558105256620248,0.2701587527990341,278.366234395653,12.970096407308978,0.5576583233088912
14,Nigeria,,2022-07-08,0.1902216224257333,20.32994616855961,5.264961133487493,0.5,0.2242152473608417,0.6709925721755976,0.267588031290068,0.1103714519205125,0.2701587527990341,278.366234395653,12.970096407308978,0.8334027334693944
15,Australia,,2022-08-23,1.5,4.479980348771647,15.0,0.5,0.24955970198589508,4.999781820847556,0.5254933286581445,0.001,1.7656627485452656,272.22075893328656,29.49439715351506,0.2
