,country,domain,first_day_above_hundred,outsample_mape,overall_mape,train_mape,outsample_mae,overall_mae,train_mae
0,Canada,,2022-06-08,39.3068730432911,36.14345872235696,20.326387117686266,363.01071974437997,307.15662829550394,27.886171051123913
1,Democratic Republic of Congo,,2022-08-12,26.845720921728255,22.37451680668347,0.01849623145954406,58.74992578011604,48.96286471424248,0.02755938487472065
2,Poland,,2022-08-16,16.16684226663718,14.08896425195953,3.6995741785712783,31.159256884326442,26.674497229168505,4.250698953378797
3,Argentina,,2022-08-24,36.65514394359993,32.31996226140417,10.644053850425381,221.6011514471502,187.3151485918298,15.885134315227916
4,Paraguay,,2023-02-22,5.938769063606535,5.351995699371835,2.418128878198324,7.202902688690462,6.433312821374391,2.585363484794033
5,Ghana,,2022-09-30,4.440806185562437,3.7036539506838904,0.017892776291158645,4.966189144624941,4.141592368411251,0.01860848734280499
6,Mexico,,2022-08-10,47.851460033814796,43.919351515962425,24.258808926700645,898.7625427240632,756.4762226643785,45.044622365955284
7,Japan,,2023-04-12,235559.6051703918,196299.80786356723,0.8213294444444568,419158.66948079877,349299.0455829452,0.9260936776849574
8,Brazil,,2022-07-06,55.9953176162623,51.44670916235468,28.703666892816475,2699.0339993709044,2261.9825069884805,76.72504507635917
9,Panama,,2023-01-25,17.988468603295896,15.494978961426686,3.0275307520806334,36.27484346375921,30.803558735226396,3.4471350925622803
10,El Salvador,,2023-04-05,0.032510336243577374,0.030074075653489254,0.017892772703048617,0.03381074969332047,0.03127703867962882,0.01860848361117056
11,Chile,,2022-08-10,36.52069180550045,33.244904301479984,16.865966781377637,340.9710053580423,288.857694582438,28.291140704416314
12,South Korea,,2023-06-05,16.680888497511482,13.98736563466852,0.5197513204537241,21.299279231222062,17.8393834268439,0.5399044049530944
13,Puerto Rico,,2022-08-31,9.38761524416946,9.144912419760086,7.931398297713206,17.807576732236093,16.484698270941152,9.870305964466462
14,Nigeria,,2022-07-08,31.004212800505726,26.95402172287099,6.70306633469731,105.4058044724091,89.05410549056614,7.295610581351234
15,Australia,,2022-08-23,16.28292035476547,13.962825788900926,2.3623529595782213,22.3375896215718,19.064576400988948,2.6995102980746535
16,Ireland,,2022-08-09,13.675206497589004,12.200748574071529,4.8284589564841465,25.936792614461755,22.47235872539502,5.150189280061353
17,United States,,2022-06-15,78.03992803868904,69.29662256709383,25.580095209117914,7390.613345390143,6164.9899531353585,36.87299186143231
18,Colombia,,2022-08-17,63.758634222172574,56.93554280089983,22.8200856945361,1534.5544301744123,1286.5887320564418,46.76024146658788
19,Austria,,2022-07-26,21.051086728974138,17.88199079762353,2.0365111408705197,62.21096202475562,52.30221110828339,2.758456525922195
20,Peru,,2022-07-20,41.424345042525005,39.34066582392972,28.92226973095325,758.774551131903,641.3133630608444,54.007422705550944
21,Guatemala,,2022-11-09,12.495876570274902,12.14128280265725,10.368313964569003,34.906460831674515,31.235187543416373,12.87882110212565
22,Bolivia,,2022-09-07,9.956056820254833,9.922005778637299,9.751750570549623,23.618016887915697,21.54332530493653,11.169867390040713
23,Denmark,,2022-08-02,6.488684664942708,5.776051162017887,2.212883647393771,11.904181362696947,10.359746113550111,2.6375698678159147
24,Costa Rica,,2023-01-18,10.09007742648228,9.163573739676508,4.531055305647628,18.61925616727826,16.517644879902527,6.00958844302384
25,Italy,,2022-06-25,46.552556318568655,39.489537889834395,4.174445746163086,303.93136977532635,254.53876136570986,7.5757193176269135
26,Ecuador,,2022-09-28,25.249828978842626,22.251166856085458,7.2578562422996304,81.36686095996858,69.37918012777448,9.440775966803917
27,France,,2022-06-14,33.73914349443163,30.260746210462308,12.86875979061562,863.1803279111489,724.1519117492193,29.009830939569976
28,China,,2023-05-23,41.202222443656275,35.28763223071928,5.714681166034294,232.64234300824978,195.08107035581617,7.27470709364797
29,Israel,,2022-07-19,48685.561003953655,40572.08544955652,4.707677570875179,122855.48580710124,102380.47322097667,5.410290353765626
30,Belgium,,2022-06-28,93.79933593403624,80.75481721880277,15.53222364263553,648.0958671520226,543.6593530949036,21.4767828093091
31,Portugal,,2022-06-01,6.495928741144327,6.447091239897632,6.202903733664156,42.24180949822985,37.024273173988504,10.936591552781838
32,United Kingdom,,2022-05-27,65.65319582837827,56.048860601485295,8.027184467020428,1334.1356027803984,1114.123869590731,14.065203642392659
33,Sweden,,2022-08-02,22.16338974994135,19.176430622619467,4.241634986010075,43.69685496592652,37.238275412393875,4.9453776447306526
34,Switzerland,,2022-07-02,62222.01240744697,51852.08817624857,2.467020256607964,307187.2966356848,255990.01690740848,3.6182660270273437
35,Netherlands,,2022-06-22,111.9883339310884,94.08325392091203,4.557853870029997,1210.7546519596629,1010.8531029003183,11.34535760359394
36,Spain,,2022-06-01,36616.85095001963,30515.203443132767,6.965908698409426,1930136.659732819,1608449.7525443558,15.216602039666364
37,Germany,,2022-06-08,78.01806284905915,66.24884890326639,7.402779174302589,1826.0797440797296,1524.7679161244794,18.208776348228927
