,country,domain,first_day_above_hundred,outsample_mape,overall_mape,train_mape,outsample_mae,overall_mae,train_mae
0,Afghanistan,,2020-03-30,117.79222882819487,62.55048594184996,7.3087430555050545,27366.53902636096,13718.008652813927,69.47827926689699
1,Albania,,2020-03-25,19.784693766734307,12.895532956828676,6.0063721469230495,233.384669773097,127.72064758534123,22.056625397585485
2,Algeria,,2020-03-22,34.413672785963826,19.977044875912988,5.5404169658621445,3101.9420157394366,1574.921637837078,47.90125993471948
3,American Samoa,,2022-03-01,5.793377706672896,10.462887304933133,15.132396903193376,342.9731058094628,257.09251333358344,171.21192085770406
4,Andorra,,2020-03-22,5.634232292457236,7.803895900728072,9.9735595089989,44.08497117699285,43.79570232534664,43.50643347370042
5,Angola,,2020-06-11,69.77077304310762,36.152947548506404,2.535122053905177,1508.425062130282,757.7472842504003,7.06950637051879
6,Anguilla,,2021-05-12,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
7,Antigua and Barbuda,,2020-09-28,5.062881460276304,3.011827074459676,0.9607726886430474,7.344059411550182,4.216192732862142,1.0883260541741024
8,Argentina,,2020-03-13,9.260547717353223,10.660433371739163,12.06031902612511,1407.0994863013761,754.5387108655157,101.9779354296553
9,Armenia,,2020-03-19,43.33522666445281,24.965190682275296,6.5951547000977895,3640.9647458801087,1838.3880503878677,35.81135489562622
10,Aruba,,2020-05-06,4.367387376419584,2.200849798566315,0.0343122207130457,4.8906884124116115,2.4626718776658936,0.034655342920176156
11,Australia,,2020-03-12,13.490204999279582,12.409869034791999,11.329533070304405,941.8424467044986,579.547786251948,217.25312579939722
12,Austria,,2020-03-10,3.7346788785748366,5.342369522433538,6.950060166292237,485.77669694144254,296.69437426653764,107.61205159163273
13,Azerbaijan,,2020-03-28,5480.184236762211,2742.066850009199,3.949463256187241,464635.12159941276,232331.46657459313,27.811549773450444
14,Bahamas,,2020-05-30,47.0810297436573,23.655989489847233,0.23094923603716896,385.0700018529949,192.65443003340664,0.2388582138183747
15,Bahrain,,2020-03-10,37.60536064450753,34.95950956202758,32.31365847954764,2785.4996757116583,1476.3419958503184,167.18431598897845
16,Bangladesh,,2020-04-06,5.658365943192201,19.85426902562953,34.05017210806688,5241.365466159113,2925.4498675419795,609.5342689248458
17,Barbados,,2020-07-13,8544.135799887901,4272.82120706121,1.5066142345197189,16173.000639539314,8087.418858492665,1.8370774460136767
18,Belarus,,2020-03-31,273.72470833178755,151.28749213063932,28.850275929491044,147130.31845962105,73787.35346929912,444.38847897718966
19,Belgium,,2020-03-06,5.813821795140528,5.13684903658366,4.459876278026789,3114.0484260271105,1698.5144392480065,282.98045246890166
20,Belize,,2020-08-08,24.110648718451685,18.56765041694141,13.024652115431143,649.0109397572161,357.431426416508,65.85191307579987
21,Benin,,2020-05-10,84.5857426400263,45.53639793842726,6.487053236828213,1356.3604707500947,686.1646241071388,15.968777464182953
22,Bermuda,,2020-04-27,1.8328637485852377,1.8344811568868316,1.8360985651884254,2.66599667991728,2.490189060773535,2.3143814416297896
23,Bhutan,,2020-07-29,8.68378453782678,5.93920165813999,3.1946187784531968,26.29904000907036,15.741677477324284,5.184314945578213
24,Bolivia,,2020-04-01,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
25,Bosnia and Herzegovina,,2020-03-22,4.4899906344792715,3.126445246333435,1.7628998581875968,107.01572612526665,58.777964053243295,10.540201981219948
26,Botswana,,2020-06-25,25.092655867072793,18.19530249234688,11.297949117620975,475.4910108911767,257.21314310341774,38.93527531565883
27,Brazil,,2020-03-16,51.42965025728985,29.056392997934488,6.683135738579127,178578.98567432634,89461.62628122277,344.266888119181
28,British Virgin Islands,,2021-01-06,49.30495419736721,25.890021454689325,2.4750887120114426,75.90600743484598,39.590678367873956,3.2753493009019317
29,Brunei,,2020-03-25,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
30,Bulgaria,,2020-03-22,18.031541616295197,15.328691119079979,12.625840621864754,438.1013324430524,252.1744235007867,66.24751455852092
31,Burkina Faso,,2020-03-24,17.752507282269214,10.581600799222162,3.4106943161751127,150.00181303109073,80.28188297917998,10.561952927269239
32,Burundi,,2020-06-16,3.5908133988893196,6.927903155059297,10.26499291122928,15.178270193841353,17.955227720150468,20.73218524645958
33,Cambodia,,2020-03-29,1.7750926624889467,1.2334869685095273,0.6918812745301081,2.2384456119190004,1.52971943228035,0.8209932526416995
34,Cameroon,,2020-03-31,51.73039359221864,32.90756234467827,14.08473109713792,3964.3247049773963,2043.449537249327,122.57436952125815
35,Canada,,2020-03-12,6.825941980645242,5.612008124585791,4.398074268526337,5416.043385846519,2802.0219536646946,188.00052148286952
36,Cayman Islands,,2020-05-21,1.9282271962872417,1.9503209477837662,1.9724146992802893,3.9045190047258096,3.5093843714849684,3.1142497382441285
37,Central African Republic,,2020-05-05,26.49758614400662,16.606449760573238,6.71531337713986,1268.8921021843896,650.7755372301781,32.65897227596664
38,Chad,,2020-05-02,3.761568919067959,5.918416440135493,8.075263961203028,32.572172908468836,32.04446132993882,31.5167497514088
39,Chile,,2020-03-17,52.93659694611698,27.927585068907213,2.91857319169747,38519.66910432494,19306.332858415917,92.99661250690036
40,China,,2020-01-19,6.364385255755269,18.976798722886194,31.58921219001712,5198.0545058464,3609.8110666720036,2021.5676274976074
41,Colombia,,2020-03-20,129.1892917460351,70.89689477098287,12.60449779593061,32459.369735021886,16286.382583480761,113.39543193963371
42,Comoros,,2020-06-13,11.198049469241642,8.186617992161358,5.175186515081073,37.99637541370286,24.197698894655417,10.399022375607977
43,Congo,,2020-04-15,32.735029012476105,19.96962372408193,7.2042184356877526,375.35963516922067,196.55307270380484,17.74651023838895
44,Cook Islands,,2022-03-06,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
45,Costa Rica,,2020-03-22,21.193227933531954,12.33851065559424,3.483793377656524,236.71837477367032,124.81347096381303,12.908567153955696
46,Croatia,,2020-03-20,1.9657635699459146,1.9965232986352808,2.0272830273246463,43.93908531462439,30.06583428908353,16.192583263542666
47,Cuba,,2020-03-29,30.12981426957717,17.21603576287021,4.302257256163248,660.2413146965106,342.0636489091255,23.88598312174028
48,Curacao,,2020-09-09,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
49,Cyprus,,2020-03-24,14365.137001290748,7183.380050764645,1.623100238540263,136741.77301584324,68374.29544373185,6.8178716204976455
50,Czechia,,2020-03-13,9.130124168855627,6.595957176804312,4.061790184752999,804.8278678430943,431.98171899826656,59.135570153438785
51,Cote d'Ivoire,,2020-03-25,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
52,Democratic Republic of Congo,,2020-04-01,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
53,Denmark,,2020-03-11,17.035907385953898,16.84383864575358,16.651769905553255,1787.7866300947069,1060.0688644177437,332.35109874078034
54,Djibouti,,2020-04-08,42.64918394140844,30.04179472064142,17.434405499874398,1761.0438848390131,936.419951461066,111.79601808311921
55,Dominica,,2021-01-07,16.751940285636152,9.031595242121345,1.3112501986065348,26.467067775340443,14.015715997351956,1.5643642193634737
56,Dominican Republic,,2020-03-24,109.33900761840127,59.37244062692466,9.405873635448033,17481.741260821665,8811.532364210263,141.32346759886127
57,Ecuador,,2020-03-18,12.498497342365475,24.87586999198949,37.253242641613504,4307.323700508849,2821.8379937895224,1336.3522870701966
58,Egypt,,2020-03-15,30.86359728463378,16.725221279310613,2.5868452739874472,5849.338853414266,2933.3271702191005,17.31548702393562
59,El Salvador,,2020-04-10,30.177472306748953,16.03711133551186,1.8967503642747712,1357.5738354863004,682.7977202374126,8.021604988524958
60,Equatorial Guinea,,2020-04-21,29.560183856513728,16.192612854203546,2.8250418518933667,1023.7398905195864,519.5952736468836,15.450656774180846
61,Eritrea,,2020-06-16,7.713798192142221,7.634512438301908,7.555226684461587,22.872219733546004,18.871241927372537,14.870264121199073
62,Estonia,,2020-03-15,26.888041100815997,83.1791073013414,139.47017350186687,1882.6636550874491,1592.9654432564578,1303.2672314254662
63,Eswatini,,2020-05-02,7877.684013504016,3941.925311017025,6.1666085300325655,103669.0722689124,51840.71259726974,12.352925627079433
64,Ethiopia,,2020-04-19,681.3999843743721,346.8452286132382,12.290472852104187,42561.55891011725,21297.574258144963,33.58960617267231
65,Faroe Islands,,2020-03-23,8.079329256057376,7.490392269703879,6.90145528335038,15.108345708827292,13.564365809231132,12.020385909634973
66,Fiji,,2021-04-26,19.108291931600814,16.17007955676044,13.231867181920059,921.3952614577786,474.1275234637563,26.85978546973403
67,Finland,,2020-03-08,32.45061911793595,17.910231097870454,3.369843077804958,2063.7115286022445,1053.104502057678,42.497475513111624
68,France,,2020-05-17,8.6928778518441,34.89857536353825,61.10427287523239,2357.779622717262,2094.245261093351,1830.7108994694402
69,French Guiana,,2020-04-24,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
70,French Polynesia,,2020-08-12,37.768372938050895,20.99548062229142,4.222588306531931,1958.265376455458,987.3147197272729,16.364062999088155
71,Gabon,,2020-04-18,1069.2570367378958,540.2170944391811,11.17715214046657,58671.69948972368,29362.27454777095,52.84960581821944
72,Gambia,,2020-07-19,55.08828434544988,30.433145474264435,5.778006603078997,1945.787386848359,995.4093430562605,45.03129926416238
73,Georgia,,2020-03-30,6.67311427301926,5.344513120994904,4.015911968970548,55.49463030073122,33.817218787924354,12.139807275117487
74,Germany,,2020-03-01,140.7487474054513,87.03081052027865,33.31287363510603,238744.8885828598,121791.25507557916,4837.621568298524
75,Ghana,,2020-03-27,19.470166213662317,12.990969419525847,6.511772625389381,1740.10511548407,895.6973080587602,51.28950063345017
76,Gibraltar,,2020-04-08,8.330892640237538,6.839813563602417,5.3487344869673,13.751847487090428,10.265901952805736,6.779956418521041
77,Greece,,2020-03-15,4.664083944404653,10.659207146833596,16.654330349262544,135.0005197704882,151.8296948963855,168.65887002228277
78,Greenland,,2021-07-28,27.422114773924694,14.624217802058997,1.8263208301932972,157.78053214811248,80.73118622081722,3.6818402935219745
79,Grenada,,2020-12-22,22.70069762190465,14.509413091988563,6.318128562072473,33.917545816276636,21.15558414672816,8.393622477179681
80,Guadeloupe,,2020-03-31,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
81,Guam,,2020-04-06,13.025925137426512,7.488603338498452,1.9512815395703949,25.417383920977343,14.046820986645358,2.676258052313364
82,Guatemala,,2020-04-06,151.76810926134922,84.45858641561469,17.14906356988016,18532.60874507947,9310.46418675397,88.31962842846876
83,Guernsey,,2020-04-03,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
84,Guinea,,2020-04-03,142.7431642109588,73.90989242832684,5.076620645694866,6653.903090083162,3339.2159307856223,24.528771488083056
85,Guinea-Bissau,,2020-04-30,1.8580566655900008,4.883021987757391,7.907987309924777,29.90103077985619,41.66753409719498,53.43403741453377
86,Guyana,,2020-05-12,24.280755674794367,13.595420853650278,2.9100860325061895,80.93295944113531,42.537466013212644,4.141972585289978
87,Haiti,,2020-05-07,4.482186801924761,4.228537234232258,3.974887666539754,289.57221462599273,162.30881192302888,35.045409220065004
88,Honduras,,2020-03-30,79.94386307576433,42.670353194191925,5.396843312619537,4440.685019273906,2231.488611264629,22.2922032553533
89,Hungary,,2020-03-21,3.9282603821546616,6.458976899840294,8.989693417525919,148.71307381490266,105.39472409344688,62.07637437199109
90,Iceland,,2020-03-15,12.479868134365255,20.331934920090198,28.18400170581515,226.47267888272415,202.71304096790382,178.95340305308355
91,India,,2020-03-15,73.40086715379324,41.99527231881308,10.5896774838329,132490.82289364614,66318.05332873052,145.28376381489466
92,Indonesia,,2020-03-15,5.595865502184032,9.66291499443354,13.729964486683052,1229.58673748975,671.0050876597368,112.42343782972382
93,Iran,,2020-02-27,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
94,Iraq,,2020-03-15,43.621818381995766,24.732541854289533,5.84326532658331,2108.864743513403,1069.7178940352069,30.57104455701055
95,Ireland,,2020-03-16,11.475808010551972,9.962360156179718,8.44891230180746,2737.8222055349884,1432.1197978683222,126.41739020165572
96,Isle of Man,,2020-04-05,4.030455572828115,3.80998876050739,3.5895219481866643,13.619382345968255,11.798762723668741,9.978143101369225
97,Israel,,2020-03-12,1.0696231507508425,2.769422552238869,4.469221953726896,174.33271566579185,129.31095082084232,84.28918597589279
98,Italy,,2020-02-24,7.442431025527696,12.101925987192134,16.76142094885657,14975.947501742841,7836.037626350274,696.1277509577039
99,Jamaica,,2020-04-16,28.674468382883262,15.960517916377198,3.246567449871137,202.5580483824367,106.84113201246596,11.124215642495239
100,Japan,,2020-02-22,16.30145439625621,15.045023164382396,13.788591932508579,1866.496490411398,964.4905699045952,62.48464939779238
101,Jersey,,2020-04-03,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
102,Jordan,,2020-03-23,21.6139564989316,13.388561796282875,5.16316709363414,143.6337269609136,79.72623594349695,15.818744926080281
103,Kazakhstan,,2020-03-27,13.678498292929714,10.464003091018451,7.249507889107183,1317.1966697692526,698.6112539766119,80.02583818397144
104,Kenya,,2020-04-03,45.367225973670806,26.523662909950573,7.680099846230331,1421.922718190363,722.4052788258706,22.887839461378405
105,Kiribati,,2022-01-26,11.021388668603645,11.867862551599211,12.714336434594763,336.9517485929894,246.40189470540224,155.852040817815
106,Kosovo,,2020-03-30,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
107,Kuwait,,2020-03-15,56.47121015863801,33.00782477243461,9.544439386231202,13330.165629845038,6684.094862467827,38.02409509061671
108,Kyrgyzstan,,2021-06-27,6.556108170319999,17.633914062111412,28.711719953902815,3791.489590364608,4506.390055442655,5221.290520520702
109,Laos,,2021-04-23,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
110,Latvia,,2020-03-22,5545.463545423291,2784.7026153038664,23.941685184440217,59822.86628621564,29955.419553182444,87.97282014924816
111,Lebanon,,2020-03-17,20.045357685171098,11.307163355472511,2.5689690257739324,226.38969217879168,117.9082464995686,9.426800820345504
112,Lesotho,,2020-07-09,8.70761916160467,6.888605137668937,5.069591113733206,105.93341255539652,64.68865628885153,23.44390002230654
113,Liberia,,2020-04-20,28.240345782449133,14.98823884886571,1.7361319152822912,193.54621679401004,98.4897486784635,3.433280562916952
114,Libya,,2020-05-30,196.82566499097715,99.9621790686541,3.09869314633101,10717.52061522315,5365.0814377578545,12.642260292559788
115,Liechtenstein,,2020-08-23,55.11043602170427,29.49978432757238,3.8891326334405028,322.40219893835723,163.38020122997315,4.358203521589047
116,Lithuania,,2020-03-25,9.983757349845293,6.345270673839967,2.7067839978346377,160.94010002357913,88.84588519537398,16.751670367168817
117,Luxembourg,,2020-03-22,13.87632582893188,18.34526320396965,22.81420057900742,423.0655521416305,417.5273672095642,411.9891822774979
118,Madagascar,,2020-04-12,24.498998318371243,17.139703610894465,9.78040890341768,418.6987539849202,217.40326177343525,16.107769561950345
119,Malawi,,2020-05-26,193.69559361227113,105.34229491239148,16.988996212511832,8731.41445517643,4406.155169988112,80.89588479979378
120,Malaysia,,2020-03-10,3.9557746924494643,6.54587621747771,9.135977742505954,263.3442051303642,169.05772165045587,74.7712381705476
121,Maldives,,2020-04-23,1185.3094252443548,597.464648363176,9.619871481997269,29989.169176052146,15023.219243744472,57.2693114368032
122,Mali,,2020-04-12,13.368313900778825,8.268082937477034,3.167851974175244,243.61009936648622,127.67901242841705,11.747925490347836
123,Malta,,2020-03-22,11.972543821057455,11.151790710235145,10.331037599412845,72.63141750965367,48.640952742939675,24.65048797622571
124,Marshall Islands,,2022-08-10,44.55145686354155,46.44675775949334,48.34205865544511,6829.368535473793,6290.95225481956,5752.535974165327
125,Martinique,,2020-03-30,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
126,Mauritania,,2020-05-20,8.808682720580197,5.829375740940657,2.8500687613011166,542.7368739434055,282.35936948340884,21.981865023412166
127,Mauritius,,2020-03-29,8.953860899614808,7.541564356658219,6.129267813701628,29.93961634350234,23.974435366003906,18.00925438850548
128,Mayotte,,2020-04-01,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
129,Mexico,,2020-03-13,161.95800850399874,84.71720145154549,7.476394399092258,163317.80923841565,81714.63588304416,111.46252767266894
130,Micronesia (country),,2022-07-22,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
131,Monaco,,2020-08-23,11.038222858965293,6.0999142400605315,1.1616056211557702,39.853428001765735,20.78955377444206,1.7256795471183783
132,Mongolia,,2020-05-16,11.232852145521147,7.148320779481307,3.0637894134414663,30.64213558345367,18.015379795216788,5.388624006979904
133,Montenegro,,2020-08-02,111.7509244895275,67.19473717334778,22.638549857168076,12573.477583685277,6411.963835086832,250.4500864883845
134,Montserrat,,2022-01-09,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
135,Morocco,,2020-03-23,24.31017982686908,15.261810469111683,6.2134411113542845,1830.8036256940627,936.1899453403537,41.5762649866445
136,Mozambique,,2020-05-12,14.233793333581588,8.712466269040837,3.191139204500089,223.4448128052093,116.26323076622909,9.08164872724888
137,Myanmar,,2020-04-19,3.8752435271056944,3.279222907308389,2.6832022875110835,10.932259686483892,7.662352119037824,4.392444551591751
138,Namibia,,2020-06-26,13.5843102377316,10.810588300475308,8.036866363219008,941.2544087457027,494.4636192161436,47.67282968658441
139,Nauru,,2022-06-19,6.71037167894732,15.452048018557715,24.193724358168087,304.79175993655576,373.4716795025295,442.15159906850334
140,Nepal,,2020-05-06,28.339383220813858,17.286112580119045,6.232841939424233,4950.205263086601,2492.1509672067778,34.09667132695486
141,Netherlands,,2020-03-08,16.206678763128174,24.476621192351235,32.746563621574296,6947.241005430173,4156.5587689232225,1365.8765324162696
142,New Caledonia,,2021-03-18,1.44613728948348,1.4723623084713013,1.4985873274591226,1.83892008414689,1.822461930925273,1.8060037777036557
143,New Zealand,,2020-03-23,0.8027957000785374,1.821673990267153,2.8405522804557677,9.244168660662597,13.612616679636588,17.981064698610574
144,Nicaragua,,2020-05-21,16.41245311972718,21.488807636451103,26.56516215317502,493.04377777251017,358.196644391678,223.34951101084593
145,Niger,,2020-04-02,4.909938212109544,9.440868901817295,13.971799591525041,46.35939088314938,56.86570339179918,67.37201590044899
146,Nigeria,,2020-03-30,7189.617511707188,3600.193023085663,10.768534464137455,1278929.8247883345,639492.5042214837,55.18365463273584
147,Niue,,2022-11-22,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
148,North Macedonia,,2020-03-22,13.215233192883863,17.345003509411193,21.474773825938534,319.8655943318056,204.26446895866815,88.66334358553061
149,Norway,,2020-03-05,1.1810545732800284,11.257569545732842,21.33408451818565,94.8644545179102,153.7560648918147,212.6476752657192
150,Oman,,2020-03-27,49.192804219331386,28.00165847163165,6.810512723931909,7049.402791024833,3542.1525769825016,34.90236294017176
151,Pakistan,,2020-03-19,1069.7267469209175,538.6803120239827,7.633877127047577,913313.0377101956,456747.9135177781,182.78932536056797
152,Palau,,2022-01-16,7.139754383943993,6.177476092046433,5.215197800148868,282.75118304761736,189.65380536538652,96.55642768315552
153,Panama,,2020-03-20,85.48802886451394,47.585869896636716,9.683710928759504,11841.411969588915,5965.644522296535,89.87707500415624
154,Papua New Guinea,,2020-08-03,8.271875954867538,5.681131309115796,3.0903866633640513,45.73017043577398,27.081357238171275,8.432544040568562
155,Paraguay,,2020-04-06,16.007321507901363,20.532976720673187,25.058631933444996,213.93659864595057,140.45990758588573,66.9832165258209
156,Peru,,2020-03-18,44.57988832228504,32.78342053234213,20.986952742399197,54169.526852647716,27292.10457714967,414.6823016516246
157,Philippines,,2020-03-15,281.86998945745603,143.9589200618792,6.047850666302401,51106.91292592883,25591.865467417625,76.81800890641598
158,Poland,,2020-03-15,269.07924988304484,136.87885045949088,4.678451035936918,62737.160892541644,31399.970803624386,62.780714707117674
159,Portugal,,2020-03-15,40.49525043956767,38.93392861270043,37.37260678583321,12291.895739786198,6629.556324545161,967.216909304126
