Country,Domain,0,1,2,3,4,5,6,7,8,9,10,11
Afghanistan,,0.10000000149011612,9.238765291539279e-27,1.0,0.019999999552965164,0.009999999776482582,0.07285900413990021,0.0010000000474974513,0.3505120575428009,5.0,297.90484619140625,0.10000000149011612,2.200000047683716
Albania,,0.10000000149011612,3.986226961191219e-24,1.0,0.019999999552965164,0.009999999776482582,0.1510995477437973,0.0010000000474974513,0.43818819522857666,5.0,296.6741943359375,0.10000000149011612,2.200000047683716
Algeria,,0.10000000149011612,1.3677486853385392e-31,1.0,0.019999999552965164,0.009999999776482582,-0.02960406243801117,0.0010000000474974513,0.23098544776439667,5.0,299.105224609375,0.10000000149011612,2.200000047683716
American Samoa,,0.10000000149011612,1.5078534054020296e-27,1.0,0.019999999552965164,0.009999999776482582,0.05301700532436371,0.0010000000474974513,0.3275192975997925,5.0,298.1773986816406,0.10000000149011612,2.200000047683716
Andorra,,0.10000000149011612,4.5525655878370354e-26,1.0,0.019999999552965164,0.009999999776482582,0.09188948571681976,0.0010000000474974513,0.3721204102039337,5.0,297.6330871582031,0.10000000149011612,2.200000047683716
Angola,,0.10000000149011612,1.1220437209558506e-18,1.0,0.019999999552965164,0.009999999776482582,0.38113927841186523,0.0010000000474974513,0.6834126710891724,5.0,291.4264831542969,0.10000000149011612,2.200000047683716
Antigua and Barbuda,,0.10000000149011612,5.795587343371267e-10,1.0,0.019999999552965164,0.009999999776482582,1.0114737749099731,0.001002822071313858,1.3030986785888672,5.0,263.75238037109375,0.10000008344650269,2.200000047683716
Argentina,,0.10000000149011612,4.031374314258037e-29,1.0,0.019999999552965164,0.009999999776482582,0.017105460166931152,0.0010000000474974513,0.28632432222366333,5.0,298.6167907714844,0.10000000149011612,2.200000047683716
Armenia,,0.10000000149011612,4.1455353163443594e-27,1.0,0.019999999552965164,0.009999999776482582,0.06389118731021881,0.0010000000474974513,0.34018898010253906,5.0,298.02978515625,0.10000000149011612,2.200000047683716
Aruba,,0.10000000149011612,6.507544867417892e-07,1.0,0.019999999552965164,0.010000028647482395,1.3189888000488281,0.0011368010891601443,1.5905009508132935,5.0,242.7655029296875,0.10002401471138,2.200000047683716
Australia,,0.10000000149011612,4.794237179439391e-33,1.0,0.019999999552965164,0.009999999776482582,-0.05234575271606445,0.0010000000474974513,0.20330950617790222,5.0,299.307861328125,0.10000000149011612,2.200000047683716
Austria,,0.10000000149011612,1.7101422423548807e-33,1.0,0.019999999552965164,0.009999999776482582,-0.05866658687591553,0.0010000000474974513,0.19564594328403473,5.0,299.3602294921875,0.10000000149011612,2.200000047683716
Azerbaijan,,0.10000000149011612,9.355007898894806e-29,1.0,0.019999999552965164,0.009999999776482582,0.02495609223842621,0.0010000000474974513,0.2955828011035919,5.0,298.52484130859375,0.10000000149011612,2.200000047683716
Bahamas,,0.10000000149011612,1.0263801897281155e-07,1.0,0.019999999552965164,0.010000006295740604,1.233963966369629,0.001049306127242744,1.5116242170333862,5.0,249.04959106445312,0.10000542551279068,2.200000047683716
Bahrain,,0.10000000149011612,1.3827753733437353e-21,1.0,0.019999999552965164,0.009999999776482582,0.24559824168682098,0.0010000000474974513,0.5408161878585815,5.0,294.81878662109375,0.10000000149011612,2.200000047683716
Bangladesh,,0.10000000149011612,2.557099410460837e-35,1.0,0.019999999552965164,0.009999999776482582,-0.08217879384756088,0.0010000000474974513,0.1664605289697647,5.0,299.5366516113281,0.10000000149011612,2.200000047683716
Barbados,,0.10000000149011612,5.943417846765442e-08,1.0,0.019999999552965164,0.01000000350177288,1.2092816829681396,0.0010364591144025326,1.4887431859970093,5.0,250.8035430908203,0.10000349581241608,2.200000047683716
Belarus,,0.10000000149011612,5.025757330521167e-32,1.0,0.019999999552965164,0.009999999776482582,-0.03664913773536682,0.0010000000474974513,0.222025528550148,5.0,299.1718444824219,0.10000000149011612,2.200000047683716
Belgium,,0.10000000149011612,3.135209670240383e-36,1.0,0.019999999552965164,0.009999999776482582,-0.09240292757749557,0.0010000000474974513,0.15349654853343964,5.0,299.6055908203125,0.10000000149011612,2.200000047683716
