,country,domain,first_day_above_hundred,outsample_mape,overall_mape,train_mape,outsample_mae,overall_mae,train_mae
0,El Salvador,,2023-04-05,0.0304356542053182,0.02789310989833434,0.026621837744842412,0.031653080373530935,0.029008834294267722,0.027686711254636114
1,Japan,,2023-04-12,3.588751927556238,2.6506588053497713,2.1816122442465367,6.596854210628583,4.17613815927281,2.965780133594925
2,Poland,,2022-08-16,5.2761769885569425,4.666528949974363,4.361704930683073,10.664793801850895,7.868612168345072,6.47052135159216
3,Nigeria,,2022-07-08,4.5105064533447745,4.249287111242613,4.118677440191532,17.892376638868072,10.796501133247503,7.24856338043722
4,Israel,,2022-07-19,1.00946184673649,1.94089324503201,2.4066089441797702,2.5097082928891306,3.438260270715499,3.902536259628683
5,Sweden,,2022-08-02,6.4028056877225,5.096369697034761,4.443151701690891,12.998483347027067,8.703785108101052,6.556435988638043
6,Brazil,,2022-07-06,9.545400831701707,10.502907007500651,10.981660095400121,627.3058472372965,310.65395662887903,152.32801132467043
7,Germany,,2022-06-08,5.523420185516389,4.675576348693243,4.25165443028167,179.27249196844923,81.33933528744932,32.37275694694935
8,Denmark,,2022-08-02,1.515629636770279,1.3551707657574847,1.2749413302510881,2.8696000141170117,2.2071873126515973,1.8759809619188907
9,Peru,,2022-07-20,7.580507699563841,9.146203267313384,9.929051051188155,185.5721473344285,101.62838839759566,59.656508929179246
10,Argentina,,2022-08-24,12.815873106527494,7.719749153448127,5.171687176908444,90.6349808437541,40.23373303779915,15.033109134821691
11,United Kingdom,,2022-05-27,152.5755184161599,58.53736040606504,11.518281401017617,4599.6111125005245,1579.3325258104462,69.19323246540675
12,Guatemala,,2022-11-09,14.527166019024754,13.146852076214005,12.45669510480862,45.87384366159437,30.1148336147205,22.235328591283558
13,Panama,,2023-01-25,168.85709452598445,58.2069205775248,2.8818336032949676,372.76487065401403,127.03523206980815,4.170412777705219
14,Thailand,,2023-07-12,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
15,Belgium,,2022-06-28,6.491683656188539,6.112341226293372,5.922670011345789,47.132309242557646,27.412891301643587,17.553182331186562
16,Colombia,,2022-08-17,17.454944367421337,13.216553796762476,11.097358511433049,577.6727603848179,249.03734914753218,84.71964352888928
17,Ireland,,2022-08-09,17691.115329523567,5898.442436035035,2.105989290768403,36433.37056897935,12146.401644417414,2.9171821364448505
18,Chile,,2022-08-10,15.671694424627727,10.338675809881744,7.6721665025087455,171.7367982414232,78.0090159684971,31.145124832034067
19,United States,,2022-06-15,15.257093972736548,15.72526257674073,15.959346878742824,2484.1620129666544,1008.993378631271,271.40906146357923
20,China,,2023-05-23,31.62679972924497,18.050734750796448,11.26270226157219,276.35323131026087,106.90082937699476,22.17462841036171
21,Bolivia,,2022-09-07,3.265999959248864,5.4468358286820315,6.537253763398615,8.045364701755092,10.179694455333438,11.246859332122611
22,Austria,,2022-07-26,4.419217820213816,3.252770669965458,2.6695470948412794,13.919495218939801,8.29323179450419,5.480100082286383
23,Italy,,2022-06-25,1.9282343726904638,3.2764577564037194,3.9505694482603486,14.974292437095219,14.060814550034076,13.6040756065035
24,Canada,,2022-06-08,4.151477044999983,6.74261027923726,8.0381768963559,46.09349881775978,32.34230321997788,25.466705421086935
25,Portugal,,2022-06-01,19.27753536166255,9.028843650780443,3.904497795339385,146.68919543619714,57.22691172403215,12.495769867949676
26,Ghana,,2022-09-30,4.465898856143034,1.799316437640983,0.4660252283899577,5.122328853079013,2.036515299926647,0.49360852335046496
27,Switzerland,,2022-07-02,16901.387647619762,5636.573680071452,4.16669629729814,84870.93801345638,28296.230033358283,8.876043309232902
28,South Korea,,2023-06-05,2.4734802108822587,1.7673319997646837,1.4142578942058956,3.304554797611467,2.1799596096893925,1.6176620157283552
29,Paraguay,,2023-02-22,7.38518270754023,4.576947814329042,3.1728303677234497,9.231478384425287,5.517477745408812,3.660477425900574
30,Netherlands,,2022-06-22,9.599252634908575,5.531048592635383,3.496946571498785,111.12014068518839,49.27784400341149,18.35669566252304
31,Australia,,2022-08-23,1.6087877143777118,2.8414692969976953,3.4578100883076877,2.2569820996702004,3.6810244580367657,4.393045637220048
32,Ecuador,,2022-09-28,19.582036815484013,12.97207361755387,9.667092018588788,67.75384738157469,35.32687798949783,19.11339329345939
33,Mexico,,2022-08-10,11.406076594364754,11.200988009391716,11.098443716905201,279.02975243910606,131.5811184195271,57.856801409737564
34,Democratic Republic of Congo,,2022-08-12,11.26600638303584,6.059390690223093,3.4560828438167186,27.49067112086961,13.240412916375563,6.1152838141285395
35,Costa Rica,,2023-01-18,4.653172258914102,4.894278449350103,5.014831544568103,9.990573776772559,8.7573476886636,8.14073464460912
36,Spain,,2022-06-01,25.051831552641424,28.355778896082356,30.007752567802815,1307.4051231179221,600.4981510580802,247.04466502815922
37,Puerto Rico,,2022-08-31,6.54166527440281,5.470657715901658,4.935153936651083,13.218105242249333,9.74008225181328,8.00107075659526
38,France,,2022-06-14,8.350880531780327,14.793728588963154,18.015152617554573,269.9850673324205,172.33897386384288,123.5159271295541
