,country,domain,first_day_above_hundred,outsample_mape,overall_mape,train_mape,outsample_mae,overall_mae,train_mae
0,Bolivia,,2020-04-01,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
1,Brunei,,2020-03-25,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
2,Curacao,,2020-09-09,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
3,Cote d'Ivoire,,2020-03-25,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
4,Democratic Republic of Congo,,2020-04-01,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
5,Ecuador,,2020-03-18,14.269955254553492,32.75957611707268,42.00438654833228,5598.427534339572,3490.120065589148,2435.9663312139346
6,Cyprus,,2020-03-24,0.9026360881740586,1.6397437131941535,2.008297525704201,8.685293697911622,9.839505891351942,10.416611988072102
7,Costa Rica,,2020-03-22,8.093524760157706,4.695700007981361,2.9967876318931865,99.63073692580133,42.925341899829675,14.572644386843837
8,Czechia,,2020-03-13,5.176904721105705,5.8594583959244675,6.200735233333851,472.109571311705,224.2016719793247,100.24772231313459
9,Cuba,,2020-03-29,7.832706213047111,3.9979202177111826,2.080527220043219,172.15750183875963,65.67621707512642,12.435574693309801
10,Congo,,2020-04-15,21.319974555941872,10.359187269492784,4.878793626268237,280.88541468314395,103.10162136009235,14.209724698566564
11,Dominican Republic,,2020-03-24,3.18731847011353,8.063219376545458,10.501169829761425,548.9424567474392,337.0874263899347,231.15991121118245
12,Dominica,,2021-01-07,16.220121211705223,6.435714757403523,1.543511530252671,25.55487513387687,9.782513892362013,1.8963332716045849
13,Central African Republic,,2020-05-05,4.649327070849969,9.2748136833857,11.587556989653566,238.24278369707108,137.64076674578897,87.33975827014787
14,Canada,Nunavut,2020-11-21,9.20543445241343,6.6239132009998,5.333152575292983,26.807946303529725,16.787250254535284,11.776902230038065
15,China,,2020-01-19,3.3374025081214684,16.422704400881933,22.965355347262168,2737.281297170678,2345.6981021689508,2149.9065046680867
16,Canada,Quebec,2020-03-17,4.169724705027229,6.028286915585467,6.957568020864585,2034.384826324988,1013.0236806302767,502.34310778292144
17,Aruba,,2020-05-06,6.532550616093428,2.20041613940177,0.03434890105594057,7.3174813348465815,2.462288704993194,0.03469239006649997
18,Botswana,,2020-06-25,5.098346353671935,5.356893962148457,5.486167766386716,94.92761503877047,49.2992496354804,26.485066933835373
19,Chile,,2020-03-17,35.673767098845516,39.87464332437781,41.975081437143956,36911.82089630827,12803.599255344769,749.4884348630223
20,Colombia,,2020-03-20,21.832617854774526,20.604158466946007,19.989928773031746,6881.382021268967,2447.415584197227,230.43236566135712
21,Australia,Western Australia,2020-03-22,3.387939952431567,2.683388012842457,2.3311120430479013,20.008661045551403,13.237759999249707,9.852309476098853
22,Australia,South Australia,2020-03-23,5.860824527220413,5.218711945095551,4.897655654033122,25.77042781054607,21.44162209216868,19.27721923297998
23,Croatia,,2020-03-20,1.3937240622766147,1.44647679851535,1.4728531666347178,31.28276989387835,20.117557041994445,14.53495061605249
24,Australia,Tasmania,2020-04-09,1.0921345003959042,1.0656510700006674,1.052409354803049,2.490066660902662,2.1937053768255637,2.0455247347870147
25,Antigua and Barbuda,,2020-09-28,13.013605029511702,5.050191140066806,1.068484195344359,19.22800089458162,7.247018692217087,1.2565275910348213
26,Canada,,2020-03-12,2.069507002460154,6.040995214312218,8.026739320238253,1662.818837777478,915.762233367195,542.2339311620536
27,Burundi,,2020-06-16,6.852203996720505,7.909371173236828,8.43795476149499,29.949472885393504,22.834318239967804,19.27674091725496
28,Canada,Alberta,2020-03-19,6.060865801521982,6.566438866177399,6.8192253985051074,423.46309378583425,197.02706417155082,83.8090493644091
29,Australia,Queensland,2020-03-19,0.6895687716834165,1.2854283365619976,1.5833581190012886,7.302958605583293,8.792846937413245,9.53779110332822
30,Cook Islands,,2022-03-06,36.14841147590198,43.843410286841625,47.690909692311465,1954.6734761347614,1315.89093787113,996.4996687393143
31,Benin,,2020-05-10,11.222046995911542,9.239528516735268,8.248269277147129,187.64587320641058,82.89085834353776,30.513350912101355
32,Egypt,,2020-03-15,41.890400260493365,21.5079581693047,11.316737123710361,9710.814401366222,3311.9035643885227,112.44814589967426
33,Belgium,,2020-03-06,0.9899591080762364,5.9874650817633945,8.486218068606972,549.4405555980599,460.558521663827,416.11750469671057
34,British Virgin Islands,,2021-01-06,0.48130482484436815,1.59321059818392,2.1491634848536956,0.7406917394646543,2.202787653161442,2.933835610009836
35,Brazil,,2020-03-16,5.049601901998141,30.44748391482768,43.14642492124244,21310.724950888518,7980.928262696672,1316.0299186007483
36,Australia,Northern Territory,2021-02-05,3685.597859229727,1228.801252361654,0.4029489276179379,5861.129632924471,1953.991775600675,0.4228469387775995
37,Azerbaijan,,2020-03-28,141.02212931646702,50.50972093055843,5.253516737604141,12858.76948626324,4321.079971075741,52.23521348199157
38,Equatorial Guinea,,2020-04-21,14.821527667298565,17.02601055140036,18.128251993451254,555.2858684803838,279.51522512173204,141.6299034424063
