,country,domain,first_day_above_hundred,outsample_mape,overall_mape,train_mape,outsample_mae,overall_mae,train_mae
0,Thailand,,2023-07-12,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
1,El Salvador,,2023-04-05,0.030355336908552678,0.027884799073574836,0.022943723403619116,0.03156955038489479,0.02900019103651782,0.02386147233976388
2,Ireland,,2022-08-09,3.6237051996743643,4.019368586630389,4.810695360542435,6.688151149024427,6.379311611147498,5.761632535393645
3,United States,,2022-06-15,51.53815606253962,41.07258273664832,20.141436084865752,5898.792280884637,3952.43863627585,59.73134705827598
4,Switzerland,,2022-07-02,26.084921188027042,18.518242006413054,3.384883643185089,116.03774812890455,79.33058859781458,5.916269535634663
5,Ghana,,2022-09-30,3.922607734817446,2.6783302908220183,0.18977540283116318,4.4286353197471415,3.018509918778433,0.19825911684101527
6,Spain,,2022-06-01,56.56208792157608,41.046722523400405,10.015991727049018,2341.510847116787,1573.1407622039358,36.40059237823359
7,Costa Rica,,2023-01-18,24.576577434629716,18.96237519950997,7.733970729270477,50.643873631716666,37.271408442960194,10.526478065447247
8,Mexico,,2022-08-10,51.16511562937117,40.33990790808335,18.689492465507694,1003.0176958237842,684.9302783188019,48.75544330883708
9,Democratic Republic of Congo,,2022-08-12,13.672627319111117,10.18879317248789,3.2211248792414335,31.803910411265974,22.916621397676924,5.142043370498814
10,Austria,,2022-07-26,18.619424569686846,13.053570625001143,1.9218627356297349,56.26796377443201,38.564339539774586,3.15709107045975
11,Japan,,2023-04-12,20.00636033512278,13.80633371655276,1.4062804794127213,34.88964589544837,23.809649301155304,1.6496561125691689
12,Peru,,2022-07-20,1458.726950008295,977.9565846405768,16.41585390513985,35747.82571972887,23849.832572473417,53.846277962518556
13,Australia,,2022-08-23,2.6383454782038274,2.95260246578612,3.5811164409507037,3.633478694486521,3.8352039530703452,4.23865447023799
14,South Korea,,2023-06-05,4.656018875521041,3.6061646385360016,1.5064561645659216,6.11411910428216,4.623391686361809,1.6419368505211065
15,Nigeria,,2022-07-08,1105.3073447157078,739.3389771862691,7.402242127391721,4723.196435709276,3151.8771557105565,9.23859571311773
16,Denmark,,2022-08-02,1.5510293127411976,1.7868652905746816,2.258537246241648,2.8793119055638074,2.9615788879102003,3.126112852602986
17,Poland,,2022-08-16,4502.840920038651,3003.8159726329704,5.766077821609305,9186.922944290167,6127.0447730251635,7.288430495156304
18,Panama,,2023-01-25,1321.5730016866985,882.0270739452794,2.9352184624412283,2943.5180282343376,1963.5505205746408,3.6155052552465596
19,Canada,,2022-06-08,21.120130551891755,18.970027622662794,14.669821764204869,182.19585135673086,130.21622286070166,26.25696586864333
20,Israel,,2022-07-19,18.71695552998751,13.601372197188477,3.370205531590416,45.5757901604474,31.873007032296847,4.467440775995753
21,Sweden,,2022-08-02,13397.67787936136,8933.576660486822,5.374222737750557,27636.22271782789,18426.46484939846,6.9491125395987
22,China,,2023-05-23,51.63251717275229,35.76610608150499,4.033283899010414,293.7129636721753,197.6854181772082,5.630327187273902
23,United Kingdom,,2022-05-27,16500.64171379544,11002.86941224797,7.324809153032652,455427.1177509817,303625.70084906137,22.867045220544323
24,Puerto Rico,,2022-08-31,3.840428928053298,5.016623872268232,7.369013760698105,7.456959386204708,8.457475808644862,10.458508653525175
25,France,,2022-06-14,192631.87069831407,128423.96073892499,8.140820146741671,5753427.6761428425,3835627.209070077,26.274924546218468
26,Bolivia,,2022-09-07,15.373048245125318,12.733509403381282,7.454431719893227,37.27593681264515,28.345054604671862,10.4832901887253
27,Netherlands,,2022-06-22,18.469032149084832,13.818249971065724,4.516685615027508,194.91322227313276,135.54462321457206,16.807425097450654
28,Guatemala,,2022-11-09,14.465588437930462,12.583522418499596,8.819390379637847,42.8432466293567,32.88238816335296,12.960671231345477
29,Chile,,2022-08-10,206.38007619606014,143.18324648305193,16.78958705703559,2225.701745464883,1496.3362097114762,37.60513820466165
30,Belgium,,2022-06-28,101.61709074735927,72.69174780831015,14.841061930211932,700.8095814402913,476.3799420451965,27.520663255006962
31,Paraguay,,2023-02-22,33403.02763470667,22269.261400666845,1.7289325871855024,41753.14612412976,27836.069858473384,1.9173271606251316
32,Ecuador,,2022-09-28,57935.47864012174,38625.52218023719,5.609260468089383,200449.00563369834,133635.62749878023,8.871228944051017
33,Argentina,,2022-08-24,25.764419603871865,20.31269917336487,9.409258312350897,163.51698717189402,114.79952680808574,17.364606080469127
34,Portugal,,2022-06-01,22.924110467717938,16.996738857191083,5.141995636137371,157.34407321844205,108.66119012313187,11.29542393251163
35,Italy,,2022-06-25,102615.52590121383,68412.29116234634,5.8216846113712615,825112.9353607994,550079.6476088254,13.072104877515844
36,Brazil,,2022-07-06,8.867309038726424,13.870768638887116,23.877687839208495,429.38661501420756,320.13194731698513,101.6226119225402
37,Colombia,,2022-08-17,11.664385717528301,14.64670070750261,20.611330687451222,333.2064165699325,248.0270404201273,77.66828812051689
38,Germany,,2022-06-08,15.772223040457142,11.999580445585693,4.454295255842804,457.8327490515857,312.05990032598606,20.514202874786662
