,country,domain,first_day_above_hundred,alpha,days,r_s,r_dth,p_dth,r_dthdecay,k1,k2,jump,t_jump,std_normal,k3
0,Bolivia,,2020-04-01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
1,Brunei,,2020-03-25,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2,Cote d'Ivoire,,2020-03-25,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
3,Curacao,,2020-09-09,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
4,Democratic Republic of Congo,,2020-04-01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
5,Czechia,,2020-03-13,1.499999347810772,-17.023093666800403,3.1427742246142447,0.1332542857041168,0.05777490257024228,3.785390353724555,3.2367520056421464,2.773538771150941,0.43993007925942457,5.03487109776485,6.487686779701078,0.8327619373762761
6,Dominican Republic,,2020-03-24,0.6738550639770587,5.894876472917983,1.136151383284215,0.2036776205690071,0.24655526238620698,1.4849283653153416,2.0902053494677824,2.7646923610796534,0.06504718705848558,39.08351326910423,26.739146950063446,0.444415279069224
7,Chad,,2020-05-02,0.18159469279429805,19.226878222431935,14.741015562212482,0.1510899291923087,0.10038639628865699,0.7697334903334735,2.12620701907213,0.4572572455682245,4.80273568194842,265.40101912185605,24.582546388374347,0.9094535780077293
8,China,,2020-01-19,0.2641986269823348,6.542416197709304,15.0,0.02,0.047918197258681926,2.1027063865056252,5.0,5.0,4.999703044473702,9.790442886376866,5.190891608575912,2.0
9,Chile,,2020-03-17,1.5,-21.134435812619937,1.0,0.5,0.06670939006429207,-0.2,2.8501993518224515,3.704692795270727,2.5623058214875316,3.272018685177439,0.972177664143507,0.23322292826887736
10,Cambodia,,2020-03-29,0.1,-199.99938882418016,14.999814385832826,0.4999307078892892,0.2497199055927928,0.39386840082921104,0.31169365292866147,0.08286315339691182,0.40128598462592446,271.78447270574065,33.6621668281228,0.5220798235436885
11,British Virgin Islands,,2021-01-06,1.5,-95.20356407718783,2.714311685135295,0.15925319235323715,0.010236323569407416,2.8656130680620335,0.232143889624757,0.001,5.0,194.7991133679321,66.9534572339588,0.7272153248975101
12,Australia,South Australia,2020-03-23,0.1,-195.77050238014556,14.969708268122956,0.22225959310578572,0.2486901667787109,3.78269515101461,0.9152034321872787,0.539419585966474,0.07320447934670415,249.08865327399985,14.654087442821654,1.7245834563010047
13,Botswana,,2020-06-25,1.3828478333768104,-8.359552982767944,1.542644567349647,0.03248023125430775,0.24920895599477727,3.148595291433326,0.04039066182598079,0.4763921208777901,4.27087969888282,252.86150607388575,74.01312104252726,0.7300463335353009
14,Anguilla,,2021-05-12,0.1,-155.49786582309363,15.0,0.02,0.01,4.254927631990829,0.001,0.001,2.6780848801136017,257.59318444877863,5.951000997572185,0.2
15,Croatia,,2020-03-20,0.12165197067293368,21.347869643759946,15.0,0.3505792140238262,0.24890055638580855,1.0300144097105082,3.581225968533721,0.19598853742858546,0.5484309948805798,28.56440662743907,82.41906729990706,1.956499233872755
16,Colombia,,2020-03-20,0.360879709516294,17.726924349588643,15.0,0.02,0.0253627061046137,4.320403044327103,1.2841939179534658,4.9700608736464424,3.924819379558997,53.909812848419506,16.096731779644156,0.4382727885853322
17,Aruba,,2020-05-06,0.1,-143.73409813352131,15.0,0.02,0.01,4.2723899316173455,0.001,0.001,2.6780848801136017,257.59318444877863,5.951000997572185,0.2
18,Canada,Quebec,2020-03-17,1.2160330960622714,-13.280147405512935,1.0,0.17239804044512821,0.11911666571561902,4.125503551187052,3.435092178417127,2.806518511332596,2.860731829557991,4.080101741073073,0.25055498799407017,0.8007963570268967
19,Antigua and Barbuda,,2020-09-28,1.1811985964677645,-9.99903573058098,1.5583348920541542,0.06039713862420181,0.24661259477884323,2.7366032805335427,0.001,0.1067228267427631,1.0904700830578804,113.03692768996734,6.8054525242245685,0.3624318898132883
20,Belarus,,2020-03-31,1.1484047386918566,0.14194019752568063,1.0798510273579023,0.0871005970122796,0.12687598746591924,3.440320876721196,4.596041604591939,4.76297675550398,0.41319171742394023,3.623050099138637,1.2113913747601945,0.3531458993471211
21,Azerbaijan,,2020-03-28,0.23393786865970023,6.47275498431885,15.0,0.02000110487419187,0.19688286267374167,1.4678353804369724,4.907354954691519,0.004551376346631217,5.0,177.84611226880318,88.87335942314299,0.90839573234731
22,Australia,Queensland,2020-03-19,0.1,4.560150750125134,15.0,0.15963933501997568,0.21107018667687863,4.9999513546511904,4.996833480228234,0.001,4.712697848730496,130.03376091215137,11.317513482966111,1.0728607658329208
23,Canada,Ontario,2020-03-10,1.0581025200752885,10.992432826682956,2.3951248626300528,0.06066434465139687,0.015492777277601103,0.6939320836814571,3.5449440221922903,2.7397571382527577,0.7894603113821714,31.669809200668897,0.6921977628565571,0.20001742926462837
24,Canada,Nunavut,2020-11-21,0.2281552556374877,12.550553997593466,14.660911440999335,0.06891731956661541,0.2223994653301946,4.493705452531945,0.0016950592650259331,2.162170475969569,3.545837352366192,268.7271002912926,1.3289897536199846,0.20000072474820296
25,Australia,Victoria,2020-03-18,0.24892788854075643,6.952071979367074,15.0,0.025971425911138626,0.1250490033930684,2.137595978317724,4.243898596002269,0.004857000079732466,2.387410601432358,278.7221682977355,26.115624943316114,1.4023305383200613
26,Australia,Western Australia,2020-03-22,0.1,-186.16670262380586,15.0,0.30756496539177136,0.020106322684491418,5.0,1.6312993964349762,0.16108964724376246,1.8909038823076225,11.658885316819546,0.37207568467184726,1.9997308368899676
27,Bahrain,,2020-03-10,1.4999959553504962,-12.798707946997427,2.511201451064198,0.4410401282948355,0.09727931340310869,1.2578608696277838,1.8452731589600269,1.077339635906496,4.480326927274295,240.23305714886118,93.75452995871464,0.2
28,Comoros,,2020-06-13,1.4833636732480935,-129.2821800024475,9.330275355581696,0.02,0.1535160184810943,4.364734201160558,4.921178550038573,0.001100620906956996,4.798218508226024,68.7301495658834,16.338296485787602,0.29564978245985835
29,Australia,,2020-03-12,0.6821070403300487,10.182621293034934,15.0,0.3077276729488725,0.1626074504347004,4.0769911272950035,5.0,0.9617340037551465,4.525616951968189,283.64575369818795,28.824709835464354,0.943692887445092
30,Belize,,2020-08-08,0.20435798123532178,29.660236509084985,15.0,0.25585843509715384,0.20876135635645068,3.972101939884033,0.6526692167845206,1.115947386242674,0.32012958197912766,292.44040829597975,48.75420017095093,1.5127344005153416
31,Bulgaria,,2020-03-22,0.7491907383702517,-67.30670577926354,14.824419925153627,0.160253609532998,0.23835574962578365,4.989535256788723,3.6075787502314154,1.729492786161262,4.999872684633596,182.1985687679469,79.30141041227995,0.25019444318151796
32,Australia,New South Wales,2020-03-14,0.5244075794837777,8.58627207517015,15.0,0.4930893486215973,0.23563951384245932,-0.016996126383112056,4.999948812587264,0.0010470034898126509,3.989382588715296,259.1827491102772,26.766741382363826,1.3565499492416786
33,Canada,Prince Edward Island,2021-01-07,0.5565364758758062,5.22249176041679,14.994589099701862,0.1584934770917398,0.021906075395492546,3.6977992042501984,0.1760828850769851,0.0015615415708624268,5.0,218.1905366912948,74.51381934344283,0.23007328241729477
34,Australia,Tasmania,2020-04-09,0.1,-199.99976001196063,15.0,0.23411192868771308,0.12942457460516407,0.06021783708485674,0.7850848678047689,0.2134159416544517,0.9351031607692291,60.314058794573214,16.39318401024808,1.0804040093800351
35,Angola,,2020-06-11,1.4996171855958058,-3.409132972345651,5.0643670812967585,0.19221247935109081,0.1438373855396031,3.2799476407572272,0.14319698520506327,0.43128422237560876,4.975555561632569,264.9529646326204,99.20410803971353,0.4594921017616029
36,Canada,,2020-03-12,1.4999753167162784,5.99449269430053,2.225762590131554,0.02,0.17288118251937626,-0.18283731556964375,4.589597562040237,4.774993413328766,0.5078711937625203,5.969472680110021,0.6062029104585974,0.23456321073860192
37,Bermuda,,2020-04-27,0.33443149561432634,25.64937843831257,14.801073424715794,0.020551542404594985,0.019513136274714064,4.99107658653279,0.008106779394604876,0.07370589394882067,2.2076646355602776,247.19193597001617,11.902564706817477,0.21551717234382078
38,Armenia,,2020-03-19,0.1448452796454778,-136.50115668419664,14.84342556547454,0.20930233977955445,0.07707866375396914,-0.02632301665986751,4.2046447563108,0.001049176423756543,5.0,51.60482308861909,28.43772300037418,1.2736264795281589
39,Australia,Australian Capital Territory,2020-04-10,0.62327983095975,8.029752972840722,15.0,0.4980395000121047,0.03082962262546663,4.999935595920879,0.04860479305692931,0.001,2.6780848801136017,257.59318444877863,5.951000997572185,0.20179391326639085
40,Bangladesh,,2020-04-06,1.499193763219372,3.939835419221068,8.524222712455256,0.48688608864129784,0.08408671950376624,0.5143642885488012,3.434795731948937,3.8594039158792572,3.7136955207480264,246.49387021561122,96.17392599977114,0.2965292261353077
41,Iran,,2020-02-27,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
42,Cyprus,,2020-03-24,1.499858933753166,3.0813262692535064,12.988075441568231,0.37546904758863425,0.14724365626752922,0.920840215506598,4.956646666053288,0.003863733990711809,0.3189399670590856,239.74368283599824,90.72833812131809,0.2576828176352858
43,Ecuador,,2020-03-18,1.433559564441558,-46.383444689513205,1.0061295984484995,0.07606090224780186,0.25,-0.1999942361481177,4.999451922316076,4.996788367344916,4.871820113106092,75.48089573362917,21.377862185472924,1.9915346062452761
44,Austria,,2020-03-10,1.2915327727966368,-1.3544407223955628,13.15941040340486,0.06444870030371073,0.010566327436678954,-0.08596704363271586,0.013147507681716545,4.70619047394338,5.0,12.041744904683231,1.2112178184906588,1.1031462675531234
45,Canada,New Brunswick,2020-04-06,0.8986581639588335,-199.99996662007487,15.0,0.42422774302424654,0.25,4.991714770184837,0.1928167248068558,0.7506724677042105,5.0,23.006688690613398,0.8791900270221532,0.2
46,Bhutan,,2020-07-29,0.3610763040455977,27.163385080998005,15.0,0.2444362318397141,0.1957262614007436,1.8651969047153514,0.2592502592592685,0.001,0.555530484765768,242.91291748918593,25.329874406867425,0.34931307808867207
47,Canada,Manitoba,2020-03-31,1.2263206899272192,-105.33249572206046,2.445607243527174,0.4140944732046501,0.01,0.16648765610564828,0.001,0.9959756930295437,4.107273554131137,226.18872988020235,77.07781873330663,1.108592877820484
48,Brazil,,2020-03-16,0.36550321196029817,15.073092664941996,4.1273527183460965,0.314761761185858,0.24995626490060663,0.39754000118452787,4.263759233758901,2.8473708832716973,1.2341415565004707,31.117007822502675,83.89689979620472,0.9849055278977682
49,Costa Rica,,2020-03-22,0.15453226577417134,18.846296317680448,14.662530507171326,0.29025433522331395,0.24961016187599155,1.1805586689683345,3.4682297836601155,1.04261628235169,4.999921172973462,123.01446928175805,33.379719728291896,0.5070010925879121
50,Egypt,,2020-03-15,0.4717610596899742,24.192304846380804,2.9771343303674938,0.26098094511568604,0.1469471543694817,1.034062125315397,1.4202767585187277,2.4577155028569972,1.7110887599558144,32.30387289498876,0.5042711632050384,0.25348047223925485
51,Australia,Northern Territory,2021-02-05,0.9683551608779457,4.99809674123153,15.0,0.25546302669837595,0.04018275649186153,4.978794762930447,0.001,0.013721347759254487,5.0,35.67489299159199,1.682336227150172,0.2000007144301809
52,Canada,Nova Scotia,2020-03-28,0.24592587755093656,20.49377147147251,15.0,0.2820277665028473,0.069495050229844,4.832358027045703,4.9232129065597485,1.4047813338238495,2.614129195019693,227.78819403024147,11.606862420517876,0.2909157369097458
53,Estonia,,2020-03-15,0.6121904109382517,8.46165058946084,15.0,0.02,0.047888379281874664,5.0,3.8903070439883285,0.05923557709713151,3.2773217296531403,271.31745310144777,28.13162700790398,2.0
54,Kosovo,,2020-03-30,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
55,Canada,Alberta,2020-03-19,1.2901115650816104,-15.432021893083528,1.5158986127596576,0.23499457171872706,0.16367149271451803,2.4696488666850485,3.9539811453543408,0.001,0.7704864496149202,25.744826930595746,2.954699474623456,1.1783025811030392
56,Canada,British Columbia,2020-03-16,1.0392743986408306,-173.89857138242746,13.950178804354678,0.08401554943357403,0.2206395242404429,2.643810724239003,4.992464645699163,0.0010167115241480952,4.8631056639905825,118.21253983112064,40.078508914747715,1.999653344037201
57,Laos,,2021-04-23,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
58,Burundi,,2020-06-16,0.415925091082247,23.544677099480488,15.0,0.19920065720785698,0.19754850595767995,3.936558521133318,0.6312848491723032,0.0031229232958129537,4.9998631531893665,40.01540162096728,0.5077828522770517,0.20044934217895494
59,Argentina,,2020-03-13,0.6542595168745304,3.8266692848130073,3.1428678835639006,0.48660970232200035,0.11426373272764452,0.8292417048488193,4.72162563882926,0.0011946223599166416,1.5225494795679606,79.88575578039725,35.07375043868815,1.1718637500118485
60,Canada,Saskatchewan,2020-03-27,0.20929976650515444,-199.9998160913157,14.999930883170261,0.02,0.021309469834419448,4.99987332610669,0.7786077431239851,0.24516713005510632,5.0,30.145643316411924,7.452732804992073,2.0
61,France,,2020-05-17,0.13929107952121939,-75.51179331738949,11.366596026543048,0.16839760983162447,0.15424948509506436,4.021702302280278,4.716527460381805,1.2386767966199135,4.953087057723584,154.905615284153,99.38969514417869,1.8238679890747076
62,Belgium,,2020-03-06,0.5377743064365206,16.447251773155774,6.071834891071304,0.026008429051000554,0.24961859399911324,1.2455681554763742,4.020582975755209,5.0,0.5869866668504853,73.69584578175217,100.0,0.40529263868410964
