,country,domain,first_day_above_hundred,alpha,days,r_s,r_dth,p_dth,r_dthdecay,k1,k2,jump,t_jump,std_normal,k3
0,Thailand,,2023-07-12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
1,Ghana,,2022-09-30,0.1,-121.00012368556958,13.201119027845085,0.18202884699868968,0.08437303083284099,1.9739828646222188,0.001,0.001,0.8717628182331447,116.50495693230368,11.346608721122328,0.2
2,El Salvador,,2023-04-05,0.1,-179.21709939211786,13.499267294193086,0.045979261769752845,0.043091907575094,0.8616616911700492,0.001,0.001,2.961305887743606,182.9561350626642,21.45029693795899,0.2
3,France,,2022-06-14,0.8950168851723154,-65.77063528819109,12.331811815141313,0.35620616555449164,0.25,2.9992906272777438,1.2123385414048362,0.5719578934129532,1.4586371305836068,125.25740778493723,72.5039069322514,1.2488390031522834
4,United States,,2022-06-15,0.9599173587396279,-158.73338058133598,1.6826972940740694,0.4634443846451722,0.16987920228882913,0.1780337408330915,3.557518593333977,1.278088275181506,3.649588758191419,181.42973381160218,78.95964935979815,0.3073518790522803
5,Belgium,,2022-06-28,1.2111302549218275,-144.34186340346886,1.9070356336325835,0.18180976156812237,0.24324911294568594,2.066314428393947,1.1699346494040417,0.3433389694430656,5.0,156.09128067618613,60.30029333793524,0.5940451245625017
6,Peru,,2022-07-20,0.3835846423272701,-63.91355793506794,10.297602603999733,0.028660681008524463,0.15768792168932558,0.37714770343784626,1.1082053005927717,0.40982704957556565,2.0467461771918334,93.39186919711727,67.15407323142323,1.1033207051650253
7,Mexico,,2022-08-10,1.3834773026331313,-152.7496407820014,1.0684556595840948,0.3692069019920567,0.22560929033856875,0.2500622604646525,3.225948402420858,1.2682474149129535,0.24337875311185678,79.10229590959815,90.39113267320066,0.29263555729533186
8,Democratic Republic of Congo,,2022-08-12,0.1,-187.1324109757105,14.954391534088256,0.09628591373759639,0.0859862717258872,3.2068211823615815,0.001,0.001,4.482069351461219,276.1019490528852,2.838273136946461,0.2
9,South Korea,,2023-06-05,0.1,-199.9717098533345,14.999825110232775,0.2965966482476709,0.23508977655155777,-0.1970476082744743,0.001,0.11443362463445857,0.17893807621729807,281.96569795953144,49.301587548742404,0.2
10,Canada,,2022-06-08,1.5,-154.21879584870368,1.0,0.14682550551853202,0.03291023442080074,4.999815707218404,1.520922292932426,0.57822904649669,0.8455659425486372,162.57530678125133,84.28316242126616,0.5301878244843303
11,Puerto Rico,,2022-08-31,0.5632844800493874,-17.25465775005551,1.0032106094504492,0.36231771454815204,0.029362342909076265,4.4858144281618655,1.3132663092350336,0.5341642543373472,4.999978983012795,98.1525473599283,35.13492550343026,0.20238755418074778
12,Bolivia,,2022-09-07,0.8757913626603682,-13.900979908175177,3.742458590451393,0.33471853776653643,0.23892284743850137,0.05804156607911958,1.576066403925039,0.6493787465605183,5.0,237.25721144364545,92.97284274627145,0.21310216051729344
13,Nigeria,,2022-07-08,0.8585711068693062,-21.990268175797596,1.0,0.08287816446254272,0.223803275214645,4.787442367516014,0.556155914281965,0.2507882510309061,2.057034390567984,186.35007630858348,56.486360121355695,0.3758409816989278
14,Guatemala,,2022-11-09,1.042955472342976,-12.729264474231424,1.992573119785753,0.2500658671301015,0.24591402170831544,0.8257476111981984,1.5380851197182621,0.6832330100782067,1.5561583401205652,21.07607313088549,4.481093835485228,0.21741305385811252
15,Panama,,2023-01-25,0.6435824464092081,-149.1883739414866,12.407547783043876,0.4723653722141489,0.24312507585929674,3.765980951305486,0.054318509245465975,0.020004066351773632,1.5064869773581466,120.45894537952749,78.88450322906125,1.908978520834899
16,Ireland,,2022-08-09,1.5,-119.12157448493778,1.0,0.044823439220306294,0.18661501251918025,3.8147075710144525,0.41858740528493565,0.15074183844675418,2.0184761863516254,114.66434851165465,46.152776965689895,0.4113537309458221
17,Austria,,2022-07-26,1.4341597924023937,3.0466083443065712,14.999896415389589,0.22209720773098288,0.05076123701855391,4.999877879137841,0.9458374164612342,0.16548856595013603,0.6450959164524193,31.80744685754763,0.6741910988529355,0.20233943903276005
18,Japan,,2023-04-12,1.4672386707542542,-134.7662175063097,5.957538891834254,0.020039562877872848,0.012091724124551758,4.934356060019701,0.013695740855484364,0.008856902927896777,4.987521526600889,109.98255120031537,75.49355651851772,0.20000462441269556
19,Italy,,2022-06-25,0.1,-199.99986573122723,14.999640364376104,0.45716534645498075,0.24988616909718542,1.3401224653447057,4.7499106383944305,0.001,3.3000957134624898,216.79853788817422,10.742200977576081,0.3175671567708097
20,Colombia,,2022-08-17,1.4308012648573634,-149.43157289279114,1.0000000000000002,0.49325898609729657,0.16206444034210477,0.28228697433470357,3.5848693473511757,1.4236498090889194,0.19184423824731892,63.59035202056626,96.733660118948,0.2422451061671142
21,Paraguay,,2023-02-22,0.6405599004586504,-149.18679336362766,12.388592492263998,0.5,0.249988536091743,3.7659627834318092,0.04554665502933588,0.016791558539682214,1.488501580960626,120.17025226336519,79.32201090552961,1.8142769575571949
22,Netherlands,,2022-06-22,0.7256535217803688,-155.52320515801782,14.900752420182428,0.02,0.010000070275215683,4.997969715937488,0.001,1.2723659836696166,4.798339376850995,42.77489742844912,20.290741482597173,0.43106259168602806
23,Ecuador,,2022-09-28,0.8255792517217474,-19.41269994771737,1.0,0.498938565003128,0.22811709807212596,-0.1269011976802801,1.0805789943435755,0.49945095059307637,1.6594719885413929,232.60140786676737,58.771323180719286,0.20378514473968962
24,Poland,,2022-08-16,0.3889538372341097,3.454473202277166,15.0,0.25322983339989613,0.019113277085278584,4.486353414207008,0.9463424955901375,0.001,3.303563060887159,261.8649879128121,26.076636674423902,0.42907078192679204
25,Argentina,,2022-08-24,0.765718759042066,-17.427022890725492,1.0,0.5,0.14223147802345892,-0.18884417408788454,1.500104148158721,0.6924364910177082,4.982272962033421,229.58141058739434,62.67035770308732,0.2209602921659081
26,Australia,,2022-08-23,1.5,4.506228885673524,15.0,0.02005135666255586,0.010211177907906927,4.998410348758078,0.24908799946277133,0.001,3.191880582466897,299.9597522572576,4.0956959765451355,0.41533022620818505
