,country,domain,first_day_above_hundred,alpha,days,r_s,r_dth,p_dth,r_dthdecay,k1,k2,jump,t_jump,std_normal,k3
0,El Salvador,,2023-04-05,0.1,-131.56620443430867,15.0,0.02,0.01,1.0611402919521755,0.001,0.001,3.903364297002554,119.91477845422924,7.214778480283206,0.2
1,Japan,,2023-04-12,1.4372014967844937,-4.5544756892727305,1.5248897514668456,0.0350311392988165,0.21008477292979832,3.3497073649344875,0.008849603910225379,0.023198379715861882,1.7206726888543926,181.8709672242403,10.574071411050033,0.6593116111153673
2,Poland,,2022-08-16,1.5,-35.133830382436145,1.0,0.2968465368174756,0.20570606173112196,0.28581514466008967,0.001,0.460841814610461,4.380214173346758,195.38644847890828,12.186236678404446,0.36778554457615786
3,Nigeria,,2022-07-08,1.4741660772034908,-8.183340772640122,1.373494500869421,0.08491648441482767,0.17815115261891679,3.1147878188120757,0.001091038294088186,0.08381304350078356,0.6669704941454,124.34606706414053,38.57006299499154,0.6884822049689205
4,Israel,,2022-07-19,0.17460136357762288,38.13882217172449,15.0,0.42530181113253096,0.22141041810835557,4.747352766148152,1.4602405090401902,0.001,2.8749141138516503,187.8240244183694,6.9144630199762585,0.3012909763112491
5,Sweden,,2022-08-02,1.4992407353887534,-34.99606241215108,1.3891045168329959,0.17071479771903875,0.03621390496836964,0.32046903582065545,0.001,0.2258559206608962,0.4798991720436904,119.54347802595535,41.5152384971573,1.091639907803859
6,Brazil,,2022-07-06,1.459034252842633,0.8251078168929014,1.86196686501553,0.09853558620744993,0.1537514212204339,3.9445403961781573,0.2629477659601616,0.07139577344759479,0.1825343684284111,153.2431844455141,99.98096598027644,0.9242482165647615
7,Germany,,2022-06-08,1.4995420129687167,-9.649246320922026,2.01020320780941,0.1637843709127007,0.019355395479550248,1.800273486836009,4.08935746773725,2.058993003304037,0.15078048564570468,144.35630234038106,94.36178795020932,0.343637452048953
8,Denmark,,2022-08-02,0.23296299591753375,8.127794601982032,15.0,0.12442597440464907,0.2077544218648204,0.40010056883685635,1.911926433554307,0.3616563576140824,5.0,220.57995896484806,80.33159708022498,0.20220994675806198
9,Peru,,2022-07-20,1.5,-28.40756585051594,1.0,0.29723101447767736,0.06266140417856536,3.0552637035537105,0.12504782642100543,0.6307943681307338,0.37130411766133986,0.0023299690602341006,12.020326828297858,0.317435792811015
