,country,domain,first_day_above_hundred,alpha,days,r_s,r_dth,p_dth,r_dthdecay,k1,k2,jump,t_jump,std_normal,k3
0,Brunei,,2020-03-25,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
1,Bolivia,,2020-04-01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2,Cote d'Ivoire,,2020-03-25,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
3,Democratic Republic of Congo,,2020-04-01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
4,Curacao,,2020-09-09,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
5,Aruba,,2020-05-06,0.1,-196.23055867945808,15.0,0.02,0.01,4.566489611848358,0.001,0.001,0.0,276.0624465189913,46.24554363123411,0.2
6,Australia,Northern Territory,2021-02-05,1.309741747979745,-47.50400911438707,1.8292706699419141,0.02269586084344722,0.21740056688650025,0.17183457880547467,0.03794477069682385,0.001,2.03542596435551,179.3181668489199,69.62282712407938,0.47029569243690134
7,Bermuda,,2020-04-27,1.5,-121.71207586785127,1.0,0.5,0.24751922025943127,0.14883791776358432,0.09508935280284557,0.21058808172993174,2.1428578162906544,245.52463049232284,100.0,0.20258037729754086
8,Anguilla,,2021-05-12,0.1,-197.4703786965656,15.0,0.02,0.01,4.57813106131793,0.001,0.001,0.0,276.51064421830694,44.41200457753289,0.2
9,Chad,,2020-05-02,0.15574799431295544,-5.011626399150888,9.736897506237435,0.08752566478583697,0.010311140746362454,1.86363891525605,4.583284232923742,1.7433499089281919,2.436471288515298,2.558877056617253,15.026351201340521,0.3410944923010607
10,Australia,Queensland,2020-03-19,0.1,4.771309870164012,15.0,0.23984917470246572,0.1909250777801311,4.999993328400929,4.393921615602805,0.001,0.01954191233835445,283.74729779795075,13.894666820105178,1.2136219709842362
11,Australia,New South Wales,2020-03-14,0.7594789406020065,7.798975951152748,15.0,0.41161006583126586,0.22763425547873956,2.5394577549710116,5.0,2.486710859535361,1.8613782514439663,254.63388658091026,6.651812556739776,0.4123096954921332
12,Cyprus,,2020-03-24,0.14978867813799873,-64.8558520799703,2.0479421387534025,0.02189827947916085,0.04316900931856437,4.951771559113234,4.829668390658856,0.006645724715619742,3.0059815342649583,0.0,11.547899512487703,0.5272516422082882
13,Canada,British Columbia,2020-03-16,0.2704933170904404,5.034738342404703,10.126223704020784,0.05852339964685343,0.046379080207346254,4.481741536725495,3.187223422242609,0.8793755317004804,0.4059967132959837,44.185413491725356,80.13713514120425,1.467320973126107
14,Cambodia,,2020-03-29,0.1,-199.99701985995517,15.0,0.3948322230643027,0.25,0.9427768304631852,0.5354708579055512,0.12135404436935768,3.8585253363714287,120.84374847727508,5.712699497359784,0.314446232434115
15,Australia,,2020-03-12,0.9054551786423204,9.679448419054667,15.0,0.25022063712157605,0.03740252311454097,1.4097124552960618,3.5700366936869075,0.901424150533949,0.20821472492775683,106.90096408131524,7.006890886411531,0.7187247020903111
16,Cuba,,2020-03-29,0.24604640072961093,-100.05476162475833,13.962512714537233,0.37544906123136546,0.22465629374647125,4.877925186043522,4.999998304467235,0.0010078629160732906,2.5792160976575014,7.593213417255039e-06,15.205942086550305,0.49986109710756715
17,Burundi,,2020-06-16,0.25255640867224977,85.85379679485747,13.05045376968949,0.10155709142735671,0.16361915465631482,0.09604111333597357,0.004938581890911811,0.6764895717647271,4.999974744644439,178.28714957637106,80.15731493845236,0.20003909539330086
18,Djibouti,,2020-04-08,0.17292977146143346,5.05706307945953,15.0,0.02144954500701749,0.08392138272197362,4.998072376938598,4.70868756749055,0.0012532168354546795,1.1902342602393237,41.561341458749666,2.4604664986039126,1.6005950669302123
19,Canada,,2020-03-12,0.8939696939356963,8.618054216510508,1.0,0.07362084843757166,0.01535667375950324,1.2042488043924813,2.697044122556713,2.367306077939405,2.549514384541287,10.62680209031396,0.8293949990952768,0.8123726500994745
20,Czechia,,2020-03-13,0.6247342003416329,5.80761317837366,2.1113639655462686,0.13977040547593936,0.04032767753871408,1.5560873308634366,3.1352282108702823,3.082196680906979,0.575958452678081,2.773528354943373,6.727953299077895,0.6370237935917279
21,Canada,Ontario,2020-03-10,0.47287893619758914,20.33677130833209,15.0,0.02,0.06336050158015051,4.999997634344382,1.6336001175663453,3.2078520748588026,0.0938093706926604,61.49164008266868,24.921805754423936,0.5730233450765827
22,Australia,South Australia,2020-03-23,0.1,-199.99983491031924,15.0,0.28105244299682725,0.25,0.6579012274226472,1.4937614348001444,0.8447440411130455,2.109759052285539,198.814122935466,14.298790237034245,1.0744810102949385
23,Cayman Islands,,2020-05-21,1.4237376092520084,-27.81629436320283,1.0,0.4967460718721908,0.25,0.4132397203853041,0.001,0.7115699295523661,2.5844760923328067,231.0841381502995,15.38914823668056,0.20000096672303175
24,Chile,,2020-03-17,0.9998458232885031,-6.072125570129435,1.0000195773336706,0.15928825544428643,0.14261179202030122,3.8279842218841873,2.733097208072126,2.7928902973715406,1.3634808097713034,4.124758198035783,1.4750164753894013,0.4792056726206435
25,Bahrain,,2020-03-10,0.5693148243187103,1.2532109684471076,2.722104644696565,0.02,0.21649673475959003,4.970752510329113,0.021624833844563374,2.8216676362431716,0.507604081960743,40.00149597854858,99.50072281059572,0.20008906707178395
26,Canada,New Brunswick,2020-04-06,0.1,-199.995916438202,14.99998117798599,0.5,0.24989054888766915,4.999697329949075,0.20872419870881195,0.7424685652159231,4.7513492060371085,176.7885655745638,12.420028303989119,0.2
27,Costa Rica,,2020-03-22,0.8636358045945636,-89.80860805986521,7.759436364816104,0.4167697770161101,0.22579656287914746,-0.16068041978596495,1.915241275795246,0.384822828388471,0.702081506462154,133.88522334045552,93.60239343872753,1.1078525144181577
28,Cameroon,,2020-03-31,0.28902723076884307,-180.36147317329153,14.866402988600544,0.05061188769759291,0.20577752474738858,2.792419148907414,4.616381365405496,3.466975166646627,4.999979174534267,17.41569567083529,3.241273501185574,0.8654566517405121
29,China,,2020-01-19,1.5,-11.985943120468544,1.0,0.17323962451883124,0.17105099289584533,-0.02336856483320838,2.964271872733556,2.3513276473701463,2.981536216177516,3.755876612520604,1.7495145053715597,0.6698417199555566
30,Australia,Victoria,2020-03-18,0.2792162709200076,6.8573856208165065,15.0,0.2894028297305238,0.17632202791893964,2.565339375512558,4.988400816389334,0.0010495688915186212,1.7595448252296109,229.4779629483901,24.16020111461298,1.1385960877919095
31,Barbados,,2020-07-13,1.5,-149.6503635375614,1.0,0.5,0.07130611617624688,2.686705840251114,0.10647047708527602,0.01795601736626811,4.822978558637782,220.31218258656773,100.0,0.2
32,Benin,,2020-05-10,0.8871385383310308,10.676420338168612,15.0,0.26044652563451576,0.0507753195721152,4.5998987386791015,0.0029386343660856196,0.07686016802582092,1.79442063739452,169.83037261806112,1.8362950313575568,0.468825206774351
33,Bangladesh,,2020-04-06,0.6847182901494634,9.14123977938186,15.0,0.02,0.16675606296300768,5.0,4.60345340435606,2.045541775085272,1.716964469201326,42.64605142083739,17.133251393056163,0.6885980893969277
34,Denmark,,2020-03-11,0.2557363912849702,25.219409980489537,7.720342358291629,0.314209599301617,0.04617186973574074,3.4134261446759218,0.006483382820486214,4.700791692451301,2.2189844133507073,94.14426380246167,65.56149363348916,0.2504434861321047
35,Bahamas,,2020-05-30,1.4675196136359516,-25.448200232705425,4.273713256466497,0.4996545913081064,0.24674454567174728,4.632808879726067,0.031995954480676145,0.018194525387727145,3.5811776308147927,254.90649885005678,20.493178096475965,0.4704448758729997
36,Canada,Nova Scotia,2020-03-28,0.14560273924039221,-39.46829330398628,1.1911201271681864,0.38307983060362444,0.04538087391029617,1.6489458500540275,4.948397269853931,0.0577375707993567,2.797975977032623,37.234107480789454,84.38885924393057,0.4484937878981533
37,Australia,Western Australia,2020-03-22,0.45589288186568394,-199.99953075121027,14.999850723364563,0.02,0.0581102125191055,4.9998317681040785,1.5444753451015967,0.18951942873445182,5.0,246.42114031753272,82.14192168241053,1.9999738875218231
38,Algeria,,2020-03-22,0.775942591273594,6.264533185858194,15.0,0.4504828487795253,0.13986370775518112,0.7765664315545658,1.9134747854274283,0.0033408057670258856,0.6457513080307795,127.91068718900421,74.48040094296641,1.3568966390003694
39,American Samoa,,2022-03-01,0.3402290681205625,71.29987564115295,3.25647510926879,0.02,0.06740715701421719,4.999873332913127,0.002344211438051289,0.1776307408995253,4.665331566328358,99.0717541224591,72.67424134594829,2.0
40,Comoros,,2020-06-13,0.15427983426413094,5.550351240521766,15.0,0.02,0.015624923294733351,4.999068587672406,4.476538969488346,0.001,4.689299298581517,288.0954112377941,27.835871182006606,0.2560274204242484
41,Iran,,2020-02-27,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
