,country,domain,first_day_above_hundred,outsample_mape,overall_mape,train_mape,outsample_mae,overall_mae,train_mae
0,Bolivia,,2020-04-01,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
1,Brunei,,2020-03-25,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
2,Cote d'Ivoire,,2020-03-25,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
3,Curacao,,2020-09-09,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
4,Democratic Republic of Congo,,2020-04-01,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
5,Anguilla,,2021-05-12,1.2974874989520624,1.084944136038359,0.022227321469841705,1.4602496190441419,1.2209126459371393,0.024227780402127457
6,Aruba,,2020-05-06,2.63605886510928,2.2004149623639977,0.022195448637585064,2.950261730332152,2.462287675797454,0.022417403123960917
7,Australia,Northern Territory,2021-02-05,4.404364870765001,3.7400592442160865,0.41853111147151884,6.464718437351693,5.458762698004768,0.42898400127014163
8,Dominica,,2021-01-07,16.424723399953383,13.79107147287805,0.6228118375013739,24.21094658982727,20.28761461293464,0.670954728471491
9,Australia,Tasmania,2020-04-09,1.2005620381858724,1.3804146391393188,2.2796776439065525,2.710444035130869,2.8815924028255266,3.737334241298815
10,Barbados,,2020-07-13,12309.56409551017,10258.051632813782,0.4893193318456478,22708.23265188826,18923.612560997117,0.5121065414066857
11,British Virgin Islands,,2021-01-06,220.58000780980703,184.0843820745052,1.6062533979962605,339.3678397010763,283.1163331656728,1.85880048865497
12,Bermuda,,2020-04-27,12.431302391573956,10.452873981770027,0.5607319327503753,17.92714910884465,15.045355455240932,0.6363871872223805
13,Austria,,2020-03-10,80.9724665771003,72.85642056943523,32.276190531110025,9123.806778825603,7629.095371842845,155.53833692906565
14,Bhutan,,2020-07-29,5486.26984212551,4572.014511365645,0.7378575663114234,17007.615031100224,14173.142791591717,0.7815940491742036
15,Ecuador,,2020-03-18,73.3133782182047,63.40231956725791,13.847026312523973,20574.83586413219,17156.99009120284,67.7612265560878
16,Andorra,,2020-03-22,25.418301548100864,22.888153038681942,10.2374104915873,193.1227041903726,165.35543259377846,26.519074610807795
17,Benin,,2020-05-10,73.59472013011795,61.89369363045076,3.388561132114873,819.4755434880657,683.5946845808363,4.190390044688833
18,Australia,Australian Capital Territory,2020-04-10,95.83191066409853,79.91006082803783,0.3008116477343464,103.34875745120785,86.17558731716129,0.30973664692846165
19,Cyprus,,2020-03-24,6.562922609966526,5.999847069305136,3.184469365998173,59.84111232488716,51.14776054099678,7.681001621544864
20,Bahrain,,2020-03-10,7640.484562136284,6368.007305100509,5.6210199216429375,211853.0199011676,176545.92101119613,10.426561338824316
21,Belgium,,2020-03-06,15.501294825838599,14.048139285514235,6.782361583892397,5676.081341662666,4736.856728282802,40.73366138348
22,Canada,,2020-03-12,83.10657829465148,70.10090800375922,5.07255654929789,43822.49305322007,36523.04571813813,25.809042728461005
23,Bahamas,,2020-05-30,37.52830866045435,31.310051311892224,0.21876456908158895,284.72799051176435,237.31057194944682,0.223479137859288
24,Congo,,2020-04-15,53.31388076484017,44.951426220795426,3.139153500571716,474.2671754750631,396.03367336472337,4.866162813024903
25,Bulgaria,,2020-03-22,29.899585951734252,29.684477744656135,28.60893670926558,628.1612686996759,534.9635295076869,68.97483354774184
26,Antigua and Barbuda,,2020-09-28,13.690056248464671,11.560101540902357,0.9103280030907837,19.042916962959854,16.027651030908327,0.9513213706507061
27,Cameroon,,2020-03-31,60.439505543824644,54.485212892634905,24.71374963668624,3576.89281713989,2995.03105605155,85.72225060984705
28,Cambodia,,2020-03-29,336783.6817514895,280653.2186898526,0.903381668458946,428358.26881279016,356965.3915072401,1.0049794900152844
29,Chad,,2020-05-02,31.137859955397012,27.373781779975932,8.553390902870563,260.5618647855096,220.20456843141943,18.418086660968537
30,Canada,Nova Scotia,2020-03-28,35.9287089266572,30.549183554497965,3.6515566937018247,367.4017166808051,307.4401014862854,7.632025513687241
31,Albania,,2020-03-25,37002.5945387861,30835.72373234089,1.3697001148982166,367060.37972554436,305884.0797262487,2.579729770396704
32,Afghanistan,,2020-03-30,47.51563933665014,40.22736016365185,3.7859642986604216,6166.707326210786,5140.365976744103,8.659229410690052
33,Australia,South Australia,2020-03-23,7.343394018870544,6.83144056228752,4.271673279372388,32.16487290962399,28.751581153977874,11.685122375747296
34,Canada,New Brunswick,2020-04-06,9.499052208581759,8.24358910072759,1.9662735614567555,14.362779225316801,12.338234444075628,2.215510537869754
35,Canada,Quebec,2020-03-17,28.393097980338382,24.097880455277604,2.621792829973726,11660.390514160079,9720.600346642132,21.649509052408412
36,Australia,Queensland,2020-03-19,9.72088510161396,8.687583531041744,3.5210756781806527,101.32391126255,86.6503479873056,13.282531611083636
37,Armenia,,2020-03-19,54.85207039445689,46.17099925228746,2.765643541440274,3390.879140372134,2827.040600505134,7.847901170134157
38,Czechia,,2020-03-13,8749.086390386114,7293.347741739601,14.654498507041422,761344.4438307779,634465.4687291706,70.59322113467574
