Country,Domain,0,1,2,3,4,5,6,7,8,9,10,11
Afghanistan,,0.8194241523742676,49.10811996459961,8.529757499694824,0.26708096265792847,0.13543343544006348,2.3005330562591553,2.4611868858337402,2.5188910961151123,2.4706621170043945,151.48756408691406,49.80146789550781,1.2103561162948608
Albania,,0.8194690942764282,49.15155792236328,8.531652450561523,0.26751676201820374,0.13544733822345734,2.300553560256958,2.4622883796691895,2.5186080932617188,2.4696204662323,151.40225219726562,49.81937789916992,1.2119252681732178
Algeria,,0.818996787071228,49.13453674316406,8.530101776123047,0.2675468921661377,0.1353938728570938,2.3016223907470703,2.4609596729278564,2.520730495452881,2.471024990081787,151.57461547851562,49.82497787475586,1.2126359939575195
American Samoa,,0.8191654682159424,49.12925338745117,8.538434982299805,0.26768139004707336,0.13550764322280884,2.2978768348693848,2.4632296562194824,2.519360303878784,2.4661879539489746,151.2521209716797,49.812313079833984,1.2120040655136108
Andorra,,0.8202517628669739,49.15877151489258,8.540935516357422,0.2677668631076813,0.13548213243484497,2.3029041290283203,2.467155933380127,2.519151210784912,2.471970558166504,151.44619750976562,49.800209045410156,1.2138444185256958
Angola,,0.8195123672485352,49.12901306152344,8.54384708404541,0.26718610525131226,0.13555297255516052,2.299102306365967,2.4634389877319336,2.5148401260375977,2.4684488773345947,151.2469024658203,49.84126663208008,1.2103559970855713
Antigua and Barbuda,,0.8198352456092834,49.13920211791992,8.551239967346191,0.2676087021827698,0.13559530675411224,2.2950024604797363,2.4678356647491455,2.5132808685302734,2.4654760360717773,150.95123291015625,49.844947814941406,1.210905909538269
Argentina,,0.8193631172180176,49.150230407714844,8.528287887573242,0.2676336467266083,0.1354147493839264,2.300687789916992,2.460622787475586,2.5212008953094482,2.469064235687256,151.51695251464844,49.81004333496094,1.2130411863327026
Armenia,,0.8196103572845459,49.15903091430664,8.527995109558105,0.2675016224384308,0.1353883594274521,2.301100254058838,2.4614357948303223,2.5186214447021484,2.4700746536254883,151.49661254882812,49.819175720214844,1.212389588356018
Aruba,,0.8193643093109131,49.15231704711914,8.555582046508789,0.2676912248134613,0.13563020527362823,2.2947354316711426,2.467283010482788,2.5130228996276855,2.463648557662964,150.8442840576172,49.8434944152832,1.2107412815093994
Australia,,0.8209200501441956,49.167015075683594,8.523651123046875,0.2678825557231903,0.13537386059761047,2.3047375679016113,2.4628071784973145,2.5222220420837402,2.4722232818603516,151.67381286621094,49.79444885253906,1.2141389846801758
Austria,,0.8208600282669067,49.158931732177734,8.526695251464844,0.26785680651664734,0.13540208339691162,2.3056480884552,2.46504545211792,2.521937608718872,2.4748401641845703,151.68231201171875,49.78255844116211,1.2145626544952393
Azerbaijan,,0.8194270730018616,49.14433670043945,8.528421401977539,0.2676084041595459,0.13541534543037415,2.3007872104644775,2.4615888595581055,2.5204813480377197,2.469554901123047,151.51272583007812,49.811763763427734,1.2126027345657349
Bahamas,,0.8198859691619873,49.14825439453125,8.552894592285156,0.2676583528518677,0.13561584055423737,2.295545816421509,2.4683711528778076,2.5132079124450684,2.4654393196105957,150.9269561767578,49.84048080444336,1.210988163948059
Bahrain,,0.8198549747467041,49.13446807861328,8.540851593017578,0.2675625681877136,0.13547353446483612,2.2983896732330322,2.4658870697021484,2.5168089866638184,2.4683358669281006,151.2690887451172,49.81538391113281,1.2110573053359985
Bangladesh,,0.8192665576934814,49.16800308227539,8.517833709716797,0.2672979533672333,0.1353093534708023,2.302455186843872,2.4563562870025635,2.523587465286255,2.4702420234680176,151.7075958251953,49.79825210571289,1.211896538734436
Barbados,,0.8199363350868225,49.168373107910156,8.550699234008789,0.2675986886024475,0.13557222485542297,2.2960598468780518,2.467590570449829,2.512328624725342,2.4656920433044434,150.93006896972656,49.85115051269531,1.211097240447998
Belarus,,0.8198074102401733,49.1569709777832,8.524368286132812,0.2675629258155823,0.13532797992229462,2.299194097518921,2.462286949157715,2.5180563926696777,2.469181776046753,151.50218200683594,49.8302116394043,1.2127680778503418
Belgium,,0.8204473853111267,49.16746139526367,8.523605346679688,0.2678068280220032,0.13535214960575104,2.305250406265259,2.4627509117126465,2.523098945617676,2.473597288131714,151.7218475341797,49.783016204833984,1.2141952514648438
Belize,,0.8190117478370667,49.14936828613281,8.532081604003906,0.2675444781780243,0.13546046614646912,2.2984516620635986,2.4613606929779053,2.520238161087036,2.467662811279297,151.3803253173828,49.81572341918945,1.212029218673706
Benin,,0.8198381662368774,49.143497467041016,8.55595588684082,0.26724809408187866,0.1356065720319748,2.298311471939087,2.4665863513946533,2.511835813522339,2.4685630798339844,151.08981323242188,49.836509704589844,1.2101263999938965
Bermuda,,0.8195587396621704,49.112335205078125,8.545530319213867,0.2677597105503082,0.13560113310813904,2.2947278022766113,2.465017795562744,2.51542067527771,2.462998867034912,150.82305908203125,49.84444046020508,1.210964560508728
Bhutan,,0.8201372027397156,49.13394546508789,8.556371688842773,0.2673704922199249,0.13557761907577515,2.29535174369812,2.4671988487243652,2.513707160949707,2.4666028022766113,151.03195190429688,49.81511688232422,1.2099089622497559
Bosnia and Herzegovina,,0.8194354772567749,49.14619445800781,8.52619743347168,0.26748672127723694,0.135394886136055,2.299687147140503,2.4619388580322266,2.519176721572876,2.4697532653808594,151.4583740234375,49.826229095458984,1.2120083570480347
Botswana,,0.8197757005691528,49.147762298583984,8.553912162780762,0.26745542883872986,0.135533407330513,2.2981560230255127,2.467038869857788,2.5129053592681885,2.469097375869751,151.12472534179688,49.83164596557617,1.2112627029418945
