,country,domain,first_day_above_hundred,alpha,days,r_s,r_dth,p_dth,r_dthdecay,k1,k2,jump,t_jump,std_normal,k3
0,Afghanistan,,2020-03-30,0.2647644868311804,14.306301348650305,4.197538525556593,0.25868031634538413,0.11295347919444423,4.964600037366676,1.758247337726379,2.282445244965797,4.9760046096529225,147.12975832728802,69.43742129774488,0.47399869633466796
1,Albania,,2020-03-25,1.3778643798519057,1.5898081041097982,14.998353023169313,0.22223730400702515,0.04041201187094021,4.831948590864539,0.5920187778764581,0.10793682618686001,4.999279981686158,55.08477452555388,14.650092073227134,1.630064146151908
2,Algeria,,2020-03-22,1.4504208455359289,3.399619007388464,9.179141935716984,0.3861491680223872,0.24880519668386986,0.784360641076643,3.1236699022334746,0.0013174131444344173,4.999281756514392,182.74222848692568,55.3861373394096,0.8410675677085564
3,American Samoa,,2022-03-01,0.3997741660409673,97.58427282724591,11.345648019878187,0.02,0.12131728041627081,4.998577396067213,0.021085822948730595,1.3039207287005143,3.8402482234390862,118.66834144713467,76.22349619773377,0.28920049983080554
4,Andorra,,2020-03-22,0.19846420953749222,15.64956464322538,15.0,0.08584220502286809,0.12046740961387681,1.928515266906037,0.0010001142370063807,4.210932308497654,5.0,233.69514830881485,73.07769259681625,0.3587002242293014
5,Angola,,2020-06-11,0.46096182725412344,9.550389864747874,15.0,0.185241334067561,0.01,1.4395729180287868,0.001,0.16331641659155965,5.0,119.84957327201651,50.63793197641805,0.9908219336355613
6,Anguilla,,2021-05-12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
7,Antigua and Barbuda,,2020-09-28,0.4539297942977592,0.6671987768984025,3.2599971110558004,0.13137186632188946,0.24975821477678473,0.5028585508796868,0.03158184773502589,0.23795318806313276,5.0,17.00369155942413,1.4466755330078012,0.24372132642738098
8,Argentina,,2020-03-13,0.8799831564452372,5.4175458942034025,8.419294638016014,0.02,0.07543924911978035,3.901239057389178,2.1085854965132813,0.4817479040435927,1.4235676289080117,93.70022718451456,42.00642767635139,1.0377952221185984
9,Armenia,,2020-03-19,0.5871118565773182,8.058583097614534,15.0,0.5,0.24969580327265783,0.9760827886142278,4.999806824308182,0.001,5.0,24.102642767644795,0.36711142068596414,0.43388880243258304
10,Aruba,,2020-05-06,0.1,0.0,15.0,0.5,0.25,4.150634341075477,0.001,0.001,0.8297373652458191,269.4482936859131,27.36985996573916,0.2
11,Australia,,2020-03-12,0.45249511957804234,0.0,15.0,0.3161628666211936,0.10839226989234542,2.9174286871162014,3.588738304094421,0.001523324329461013,5.0,7.553681355230713,2.123303813378704,1.9903728012461603
12,Austria,,2020-03-10,1.2410224758029595,13.941682827250505,15.0,0.499994898943013,0.2380739869050538,0.9123693082089032,3.2225593559479044,0.005899401022355053,2.8711410987642907,253.99209201009103,10.169756751011965,0.24958840562067025
13,Azerbaijan,,2020-03-28,0.6180574443255726,8.111935495040957,15.0,0.4562335787320119,0.14529419476073568,4.0493983930084365,0.002273118878153871,0.7414916852262955,5.0,62.57703742037192,14.367144200225807,1.53504210375809
14,Bahamas,,2020-05-30,0.24669130005861364,0.225312687297198,1.8652343776416382,0.4647683940482819,0.246382931318888,-0.19440329542582596,0.054290562776301676,0.04585006407055433,0.0005433411994573685,230.35326075578845,38.575489073175014,0.21599992112045738
15,Bahrain,,2020-03-10,0.27943280947903876,28.23990565441259,3.3275298769914468,0.20556764321856635,0.01705236414787322,1.4144140869609296,0.9715820938250992,0.3090245997104487,4.9833739337132315,93.14826959354434,17.919191474828043,0.9715909013819265
16,Bangladesh,,2020-04-06,0.7748184207929187,8.481667273288807,8.545634832108853,0.2933751063546307,0.20933308697558967,0.21308837841456735,4.376509852670425,0.001137410448463693,4.99999967051063,64.12983497319101,21.05813031945997,1.5784840362457726
17,Barbados,,2020-07-13,0.5323231469637757,56.855537582161254,4.608691939097874,0.059072904265726714,0.010019965464541009,4.357867405567078,0.0204330781965803,0.005274781349229782,4.4694488338497225,278.87243559079445,87.10852778579637,0.5932809370122606
18,Belarus,,2020-03-31,1.4999995709529779,6.914802385452246,10.49142654142939,0.33729432147974275,0.2371061861244712,1.1904278129498427,4.6337024464927445,0.001,1.0779358568620245,39.3245656344642,11.99901686596574,0.565051156469604
19,Belgium,,2020-03-06,0.5428206365711803,19.3643198715967,9.435540759600164,0.02,0.0839883760101892,4.120674939364979,2.709691023885428,0.9330699782290759,4.998985147631461,169.4123227996116,56.30444343290405,1.7153950631425017
20,Belize,,2020-08-08,0.10066785390632223,84.46179064810804,3.9167406244807537,0.02967594525519404,0.07818383532113503,4.690839384628241,3.884150412614218,1.5517363524242982,5.0,61.85925674340312,34.94330568542044,0.6312729149138175
21,Benin,,2020-05-10,0.8629206351706183,10.75384444044005,15.0,0.18399479643253758,0.010010502473294642,0.037360349251473045,0.3908556015842975,0.030024991761328595,0.4459880190256742,244.53379327881794,25.67308074622384,0.23233070616183066
22,Bermuda,,2020-04-27,0.2776971463244627,0.10148296271080773,1.0,0.3165653919822491,0.2475493035561388,-0.15108377794823527,0.001,0.24327081599095526,4.788766612597207,211.07076997878423,99.25215902344534,0.2
23,Bhutan,,2020-07-29,0.8604257726851714,11.152496931874564,15.0,0.03243962681527028,0.14085337360823025,1.638933828587225,0.001240344280706005,0.007094050513778513,0.35462575671675955,84.49742294847965,9.416723876937297,2.0
24,Bolivia,,2020-04-01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
25,Bosnia and Herzegovina,,2020-03-22,0.2800304158453677,18.351449160914118,2.81096727413041,0.30535182082592716,0.24994740243571587,4.231097780517472,4.432626406011596,0.1987814143924304,4.999747180410311,88.02101360353736,19.00600099605162,0.6209707375981464
26,Botswana,,2020-06-25,0.2802857264173977,0.3239789794546506,14.95338890800772,0.2951445905209455,0.24765475175348325,1.069179410947593,0.001,1.1253981775569153,4.962074523119383,42.14276134488712,21.019774981056376,0.8206223321113538
27,Brazil,,2020-03-16,0.4349265705289338,21.102935999206743,3.039623191060716,0.20045477188968513,0.25,2.354271051471734,0.001,3.841371974506528,3.179359452195718,161.02905026154627,75.31498863606386,1.6703458799675366
28,British Virgin Islands,,2021-01-06,0.4442810634406864,14.473721671712683,15.0,0.34068422235415163,0.01,-0.2,0.001,0.1425610774880096,1.8280714663334683,75.37613718111521,2.2343947027449986,0.2
29,Brunei,,2020-03-25,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
30,Bulgaria,,2020-03-22,0.7931571544127651,1.381684142547143,2.8288696655366627,0.02,0.039736752991764754,4.999647969737014,0.001938749413022453,2.3517738733682467,5.0,255.00710989693883,67.61859434524933,0.24406674369904616
31,Burkina Faso,,2020-03-24,0.24198941201927004,3.4975335848499034,15.0,0.12136707387352429,0.17731477486907676,4.943538189713458,3.549324161249902,3.2920817674632246,4.999969298233097,10.56032021251186,1.6768123315601475,0.21896012957751385
32,Burundi,,2020-06-16,0.4357041353539336,0.03410734851785848,14.996089580504416,0.034540557607496955,0.09720596399899607,1.9235449884737328,0.09660827592640041,1.578665229111766,4.995859481662362,37.382653521931616,14.266449100524712,0.23120728145006475
33,Cambodia,,2020-03-29,0.1,0.0,15.0,0.43582398056474303,0.2498416019659592,0.9500880835203469,0.7783605667009875,0.2260766058643695,2.82060122042256,242.6490256083198,15.482012536562328,0.20000130277662545
34,Cameroon,,2020-03-31,0.22466199428609307,0.0013117991514725155,1.3215290046202497,0.0311386708051847,0.05542841818873498,4.6211409737453835,0.007476397990866376,4.153659544895751,5.0,18.256703898044645,3.5465750937275016,1.0823530486742994
35,Canada,,2020-03-12,1.2482739983109328,12.089600103265463,4.2881528581789246,0.02,0.07409209314347985,2.896113609868273,0.3637925753683999,0.3912299857799944,4.886901424746085,75.16651306602479,19.996606668302107,1.5899956182838848
36,Cayman Islands,,2020-05-21,0.26275666557615435,18.559375410456255,15.0,0.2678801630507065,0.13059095622588993,1.166969311024381,0.0010216985571922838,0.701096395333648,4.9987993880002,233.42748870565964,63.342662842906705,0.2022940440203894
37,Central African Republic,,2020-05-05,0.2818199667644029,80.07165291309973,13.379834213853,0.02,0.03761241231012797,4.999826292987052,4.3746886157170835,0.0058008218381639725,5.0,32.28317721801385,5.597791922911916,0.4206958363242385
38,Chad,,2020-05-02,0.1838235116857717,16.64878189005501,15.0,0.36242376709639934,0.01,2.4513716312338922,4.13448415106599,1.5003283750756296,4.279549606438205,72.19363736789933,23.770780370284232,0.40394254360147885
