,country,domain,first_day_above_hundred,alpha,days,r_s,r_dth,p_dth,r_dthdecay,k1,k2,jump,t_jump,std_normal,k3
0,Afghanistan,,2020-03-30,0.17580501557897749,73.80370831835985,9.212146901718478,0.024292596556267584,0.23884410464219694,4.999852771206628,1.6283078961016266,0.6265515213042123,3.333980908807502,113.61261143199525,73.92499642729584,0.9314822152385335
1,Albania,,2020-03-25,0.12582835309379511,26.245194990372184,14.792290744025927,0.3494045530546476,0.10718052157906735,3.418505589163337,2.2594410661570343,0.0032374109622802603,4.999666939655718,23.633747854567034,2.539988556795839,0.9921897065974967
2,Algeria,,2020-03-22,0.7862736299037155,6.3096462288703785,15.0,0.3780979019629756,0.12457765439718436,3.758904728475923,4.280457648220059,0.005699266271040209,0.7395219842542072,40.974500126288035,17.363296049973908,0.6514652109680209
3,American Samoa,,2022-03-01,0.8559975274959725,18.35440374451669,15.0,0.4489351854545144,0.01,1.4569933580158971,0.4375061888767287,0.5134594245941072,4.729332865503362,219.578044443806,82.38576568524202,0.20138408074554187
4,Andorra,,2020-03-22,0.20349109769539392,15.579954459605476,15.0,0.02827049275223125,0.05220788911997125,0.8524001452279777,0.0011055416717448592,4.997402206307067,3.589288592338562,157.4869012238704,14.952390246613609,0.3008214526719731
5,Angola,,2020-06-11,0.10828345403877468,81.16088360913734,5.708543235304963,0.4820316313538723,0.08294720444360591,1.459743257358251,2.091932291613519,0.5736447226757855,3.4718687022780856,53.662833780522206,61.0447381485176,0.22053104253858405
6,Anguilla,,2021-05-12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
7,Antigua and Barbuda,,2020-09-28,0.2855145727763765,19.696768162885633,15.0,0.36050793742959886,0.01,0.6898242285322206,0.001177515042836106,0.17981957676603963,4.243407612506259,30.907557186632914,0.26022892962503474,0.20042574006068256
8,Argentina,,2020-03-13,0.14641865288103634,63.29645290730427,12.635119105071592,0.07849372589276792,0.24314758518132257,0.5583348712154187,4.769809149217356,0.0023770462714533054,2.1899194417346353,129.06771283016735,84.84299057523283,1.8480916247540855
9,Armenia,,2020-03-19,0.14262960549464002,84.79378864581619,1.0005441353748468,0.2486905315643248,0.12280424430160752,4.999577041880986,3.336805941743275,0.001,4.1090747741804865,28.342664918548145,3.027032158056168,1.5125846794021283
10,Aruba,,2020-05-06,0.1,0.0,15.0,0.02,0.01,5.0,0.001,0.001,0.1,93.14914329349995,1.0,0.2
11,Australia,,2020-03-12,0.6878535204032491,10.134882559358314,15.0,0.20615532323720873,0.061494682982568674,2.179066697826031,5.0,0.6520456258011085,4.999990324597444,43.509626302521724,1.1261706171677077,1.056138897511026
12,Austria,,2020-03-10,1.4462816137002663,0.0,15.0,0.24926262051186254,0.23117718700010725,3.584795867783351,2.07247262298114,1.402589326679948,5.0,12.314681770564219,0.8289688264037153,1.4878174299173814
13,Azerbaijan,,2020-03-28,1.1305117687827422,4.337550147975957,15.0,0.02,0.025132221401867848,4.355415846791794,4.370376207236388,0.1347596302856872,4.999761610530337,89.29938201211479,25.50160929226894,0.514968874761102
14,Bahamas,,2020-05-30,1.5,0.0,15.0,0.14588295364870815,0.09705660028784714,4.883632216560256,0.001,0.004048078849821222,5.0,38.70109615136383,2.847414083848671,1.7484723592713955
15,Bahrain,,2020-03-10,0.43717980636073417,34.473919625547516,15.0,0.02,0.060969090804855464,4.9999119395835105,0.001630150242124154,0.1460332073174714,5.0,220.37659372326087,68.45846586459504,0.9453417587505663
16,Bangladesh,,2020-04-06,0.3000594975743008,76.64255665935097,1.0,0.2231226580239608,0.0475110092915368,1.2576464081755534,5.0,2.6495062861353555,4.998641817967927,227.44735566671898,47.62260590777428,2.0
17,Barbados,,2020-07-13,1.0115027067193703,16.548508130675895,15.0,0.21003415372860004,0.13613229641871866,3.0774094337711135,0.001202995475847491,0.006277994533148672,4.999776297111627,66.20605917225436,12.812621084639053,0.2009422399159456
18,Belarus,,2020-03-31,0.2824462942000908,25.389105323867437,14.24578298574653,0.27726635384451775,0.19097625047777114,0.9382254928244663,5.0,0.961132324943095,4.913729725161758,81.93246116684284,28.80806365107433,2.0
19,Belgium,,2020-03-06,1.2853502432096624,7.804479066869216,1.9368550741732082,0.31112540002788414,0.1963082644888264,0.1762590601529007,0.9095236172973592,0.6209541153990557,4.046675358155948,180.33434432546417,26.93789693299592,1.96718270261281
20,Belize,,2020-08-08,0.20445610890977137,29.701785865937627,15.0,0.2528339689460508,0.24971951536043255,4.91379464101278,0.5686815987649598,0.9788630497469418,2.9092138977476214,287.1766227412427,20.202947112622304,1.7570282317282717
21,Benin,,2020-05-10,0.10822751475629071,92.78188221402144,1.0074608851928364,0.12919141802417455,0.054274018255445186,4.997765178687677,0.11731480450858892,0.16153296824558638,4.998056109886032,0.043717965439963306,53.927968826478356,0.458743948438365
22,Bermuda,,2020-04-27,1.006454340928744,3.963962839632728,1.814203111601066,0.4425836175260791,0.09715304691497943,0.5183058708074638,0.0026691202782741594,0.05025960895618806,2.253210003526241,205.3199242465198,5.3155270645578465,0.2001328046882541
23,Bhutan,,2020-07-29,0.3612854973969579,27.142330311310857,15.0,0.25885647596535116,0.10354945343564603,2.3887086452665045,0.45004991990553656,0.001,2.4165952007024316,134.814808080283,9.032631223618472,0.2039092160420242
24,Bolivia,,2020-04-01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
25,Bosnia and Herzegovina,,2020-03-22,0.284078873447089,19.555168905631852,2.092985499462998,0.1307441125242757,0.242263792533394,2.777746827843435,4.585082559439163,0.11281828061915859,5.0,34.803123881353606,1.7254991532757529,0.6254355413759426
26,Botswana,,2020-06-25,0.2377127083901657,35.00513675202228,6.2408444619185515,0.21462367725759418,0.11714606915085189,1.5018855721742808,0.1410028262329535,0.6731536215058591,0.5529938722849383,182.06946628038827,25.847007279504844,1.094908312769389
27,Brazil,,2020-03-16,0.2900163467599077,42.223882996354575,6.1086800176772655,0.020064458227661425,0.2403915190425431,1.7203249637031546,2.73003064907911,1.6744876842534164,3.072070438347974,0.20267967621882682,8.6502763252346,1.0965018053169326
